# This file is generated by gfold V1.1.2 on Tue Jun 27 21:17:47 2017
# Normalization constants :
#    RWPE1	42835828	1
#    dummy	42835828	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0	0	0
SEBOX	SEBOX	0	1	0	0.285191	0.285191
SEC11A	SEC11A	0	1	0	96.8325	96.8325
SEC11C	SEC11C	0	1	0	7.41299	7.41299
SEC13	SEC13	0	1	0	27.5651	27.5651
SEC14L1	SEC14L1	0	1	0	5.18112	5.18112
SEC14L1P1	SEC14L1P1	0	1	0	0.299527	0.299527
SEC14L2	SEC14L2	0	1	0	7.13091	7.13091
SEC14L3	SEC14L3	0	1	0	0	0
SEC14L4	SEC14L4	0	1	0	0.0556494	0.0556494
SEC14L5	SEC14L5	0	1	0	0.0433921	0.0433921
SEC14L6	SEC14L6	0	1	0	0	0
SEC16A	SEC16A	0	1	0	13.0021	13.0021
SEC16B	SEC16B	0	1	0	0.0928228	0.0928228
SEC1P	SEC1P	0	1	0	0.54639	0.54639
SEC22A	SEC22A	0	1	0	5.97975	5.97975
SEC22B	SEC22B	0	1	0	15.6459	15.6459
SEC22C	SEC22C	0	1	0	9.54337	9.54337
SEC23A	SEC23A	0	1	0	26.4325	26.4325
SEC23B	SEC23B	0	1	0	30.9521	30.9521
SEC23IP	SEC23IP	0	1	0	4.0197	4.0197
SEC24A	SEC24A	0	1	0	4.98383	4.98383
SEC24B	SEC24B	0	1	0	7.32607	7.32607
SEC24B-AS1	SEC24B-AS1	0	1	0	0.512271	0.512271
SEC24C	SEC24C	0	1	0	22.595	22.595
SEC24D	SEC24D	0	1	0	2.68326	2.68326
SEC31A	SEC31A	0	1	0	17.9568	17.9568
SEC31B	SEC31B	0	1	0	2.06521	2.06521
SEC61A1	SEC61A1	0	1	0	57.425	57.425
SEC61A2	SEC61A2	0	1	0	3.17886	3.17886
SEC61B	SEC61B	0	1	0	138.2	138.2
SEC61G	SEC61G	0	1	0	43.4336	43.4336
SEC62	SEC62	0	1	0	12.7735	12.7735
SEC63	SEC63	0	1	0	5.76441	5.76441
SECISBP2	SECISBP2	0	1	0	9.1625	9.1625
SECISBP2L	SECISBP2L	0	1	0	3.8648	3.8648
SECTM1	SECTM1	0	1	0	2.42452	2.42452
SEH1L	SEH1L	0	1	0	12.7578	12.7578
SEL1L	SEL1L	0	1	0	18.8072	18.8072
SEL1L2	SEL1L2	0	1	0	0	0
SEL1L3	SEL1L3	0	1	0	24.2687	24.2687
SELE	SELE	0	1	0	0	0
SELENBP1	SELENBP1	0	1	0	0.118985	0.118985
SELK	SELK	0	1	0	15.6965	15.6965
SELL	SELL	0	1	0	0.0280701	0.0280701
SELM	SELM	0	1	0	4.32439	4.32439
SELO	SELO	0	1	0	6.31271	6.31271
SELP	SELP	0	1	0	0	0
SELPLG	SELPLG	0	1	0	0.100625	0.100625
SELT	SELT	0	1	0	16.0137	16.0137
SELV	SELV	0	1	0	0	0
SEMA3A	SEMA3A	0	1	0	0.132009	0.132009
SEMA3B	SEMA3B	0	1	0	0.381453	0.381453
SEMA3B-AS1	SEMA3B-AS1	0	1	0	0.483475	0.483475
SEMA3C	SEMA3C	0	1	0	32.7434	32.7434
SEMA3D	SEMA3D	0	1	0	0.0410346	0.0410346
SEMA3E	SEMA3E	0	1	0	0.0173465	0.0173465
SEMA3F	SEMA3F	0	1	0	29.6991	29.6991
SEMA3G	SEMA3G	0	1	0	0	0
SEMA4A	SEMA4A	0	1	0	0.838336	0.838336
SEMA4B	SEMA4B	0	1	0	11.8857	11.8857
SEMA4C	SEMA4C	0	1	0	3.48334	3.48334
SEMA4D	SEMA4D	0	1	0	1.82484	1.82484
SEMA4F	SEMA4F	0	1	0	0.837161	0.837161
SEMA4G	SEMA4G	0	1	0	0.530446	0.530446
SEMA5A	SEMA5A	0	1	0	0.0948981	0.0948981
SEMA5B	SEMA5B	0	1	0	0.0736305	0.0736305
SEMA6A	SEMA6A	0	1	0	0.0714641	0.0714641
SEMA6B	SEMA6B	0	1	0	0.148053	0.148053
SEMA6C	SEMA6C	0	1	0	0.25539	0.25539
SEMA6D	SEMA6D	0	1	0	0.758149	0.758149
SEMA7A	SEMA7A	0	1	0	2.62097	2.62097
SEMG1	SEMG1	0	1	0	0	0
SEMG2	SEMG2	0	1	0	0.0117785	0.0117785
SENCR	SENCR	0	1	0	0.899266	0.899266
SENP1	SENP1	0	1	0	6.58259	6.58259
SENP2	SENP2	0	1	0	13.6751	13.6751
SENP3	SENP3	0	1	0	28.2779	28.2779
SENP3-EIF4A1	SENP3-EIF4A1	0	1	0	80.2049	80.2049
SENP5	SENP5	0	1	0	13.6472	13.6472
SENP6	SENP6	0	1	0	10.0451	10.0451
SENP7	SENP7	0	1	0	3.73664	3.73664
SENP8	SENP8	0	1	0	4.10952	4.10952
SEP15	SEP15	0	1	0	48.5042	48.5042
SEPHS1	SEPHS1	0	1	0	22.0202	22.0202
SEPHS2	SEPHS2	0	1	0	15.3713	15.3713
SEPN1	SEPN1	0	1	0	3.49743	3.49743
SEPP1	SEPP1	0	1	0	0.635813	0.635813
SEPSECS	SEPSECS	0	1	0	4.05693	4.05693
SEPSECS-AS1	SEPSECS-AS1	0	1	0	0.312655	0.312655
SEPT1	SEPT1	0	1	0	0.439917	0.439917
SEPT10	SEPT10	0	1	0	26.4208	26.4208
SEPT11	SEPT11	0	1	0	12.452	12.452
SEPT12	SEPT12	0	1	0	0.0153182	0.0153182
SEPT14	SEPT14	0	1	0	0.00616775	0.00616775
SEPT2	SEPT2	0	1	0	65.506	65.506
SEPT3	SEPT3	0	1	0	0.130363	0.130363
SEPT4	SEPT4	0	1	0	1.4535	1.4535
SEPT5	SEPT5	0	1	0	1.49172	1.49172
SEPT5-GP1BB	SEPT5-GP1BB	0	1	0	0.819647	0.819647
SEPT6	SEPT6	0	1	0	1.31147	1.31147
SEPT7	SEPT7	0	1	0	45.5516	45.5516
SEPT7P2	SEPT7P2	0	1	0	4.40392	4.40392
SEPT7P9	SEPT7P9	0	1	0	1.11332	1.11332
SEPT8	SEPT8	0	1	0	13.0191	13.0191
SEPT9	SEPT9	0	1	0	26.4588	26.4588
SEPW1	SEPW1	0	1	0	115.876	115.876
SERAC1	SERAC1	0	1	0	1.84059	1.84059
SERBP1	SERBP1	0	1	0	62.3694	62.3694
SERF1A	SERF1A	0	1	0	20.5907	20.5907
SERF1B	SERF1B	0	1	0	20.717	20.717
SERF2	SERF2	0	1	0	68.3932	68.3932
SERF2-C15ORF63	SERF2-C15ORF63	0	1	0	50.6596	50.6596
SERGEF	SERGEF	0	1	0	7.35719	7.35719
SERHL	SERHL	0	1	0	10.1844	10.1844
SERHL2	SERHL2	0	1	0	5.36553	5.36553
SERINC1	SERINC1	0	1	0	71.02	71.02
SERINC2	SERINC2	0	1	0	15.7869	15.7869
SERINC3	SERINC3	0	1	0	80.9149	80.9149
SERINC4	SERINC4	0	1	0	6.5108	6.5108
SERINC5	SERINC5	0	1	0	10.5448	10.5448
SERP1	SERP1	0	1	0	53.6301	53.6301
SERP2	SERP2	0	1	0	0	0
SERPINA1	SERPINA1	0	1	0	0.0696486	0.0696486
SERPINA10	SERPINA10	0	1	0	0.0184108	0.0184108
SERPINA11	SERPINA11	0	1	0	0.0158701	0.0158701
SERPINA12	SERPINA12	0	1	0	0.011327	0.011327
SERPINA13P	SERPINA13P	0	1	0	0	0
SERPINA2	SERPINA2	0	1	0	0	0
SERPINA3	SERPINA3	0	1	0	3.11266	3.11266
SERPINA4	SERPINA4	0	1	0	0	0
SERPINA5	SERPINA5	0	1	0	0.0499464	0.0499464
SERPINA6	SERPINA6	0	1	0	0	0
SERPINA7	SERPINA7	0	1	0	0	0
SERPINA9	SERPINA9	0	1	0	0	0
SERPINB1	SERPINB1	0	1	0	2.88261	2.88261
SERPINB10	SERPINB10	0	1	0	0.0782075	0.0782075
SERPINB11	SERPINB11	0	1	0	0	0
SERPINB12	SERPINB12	0	1	0	0.0958331	0.0958331
SERPINB13	SERPINB13	0	1	0	7.07689	7.07689
SERPINB2	SERPINB2	0	1	0	1.1209	1.1209
SERPINB3	SERPINB3	0	1	0	4.40099	4.40099
SERPINB4	SERPINB4	0	1	0	3.1371	3.1371
SERPINB5	SERPINB5	0	1	0	177.14	177.14
SERPINB6	SERPINB6	0	1	0	15.6479	15.6479
SERPINB7	SERPINB7	0	1	0	4.52697	4.52697
SERPINB8	SERPINB8	0	1	0	3.04606	3.04606
SERPINB9	SERPINB9	0	1	0	0.0450023	0.0450023
SERPINB9P1	SERPINB9P1	0	1	0	0.0932306	0.0932306
SERPINC1	SERPINC1	0	1	0	0.0729986	0.0729986
SERPIND1	SERPIND1	0	1	0	0.126132	0.126132
SERPINE1	SERPINE1	0	1	0	60.1187	60.1187
SERPINE2	SERPINE2	0	1	0	47.9915	47.9915
SERPINE3	SERPINE3	0	1	0	0.32401	0.32401
SERPINF1	SERPINF1	0	1	0	6.91364	6.91364
SERPINF2	SERPINF2	0	1	0	0.876058	0.876058
SERPING1	SERPING1	0	1	0	0	0
SERPINH1	SERPINH1	0	1	0	83.3978	83.3978
SERPINI1	SERPINI1	0	1	0	0.715959	0.715959
SERPINI2	SERPINI2	0	1	0	0.0395901	0.0395901
SERTAD1	SERTAD1	0	1	0	9.65596	9.65596
SERTAD2	SERTAD2	0	1	0	2.24697	2.24697
SERTAD3	SERTAD3	0	1	0	14.7661	14.7661
SERTAD4	SERTAD4	0	1	0	2.40658	2.40658
SERTAD4-AS1	SERTAD4-AS1	0	1	0	1.92596	1.92596
SERTM1	SERTM1	0	1	0	0	0
SESN1	SESN1	0	1	0	5.67068	5.67068
SESN2	SESN2	0	1	0	14.3656	14.3656
SESN3	SESN3	0	1	0	6.39919	6.39919
SESTD1	SESTD1	0	1	0	2.18524	2.18524
SET	SET	0	1	0	439.591	439.591
SETBP1	SETBP1	0	1	0	0.14681	0.14681
SETD1A	SETD1A	0	1	0	1.12615	1.12615
SETD1B	SETD1B	0	1	0	0.427302	0.427302
SETD2	SETD2	0	1	0	8.9471	8.9471
SETD3	SETD3	0	1	0	24.6466	24.6466
SETD4	SETD4	0	1	0	3.37002	3.37002
SETD5	SETD5	0	1	0	7.9688	7.9688
SETD6	SETD6	0	1	0	7.45251	7.45251
SETD7	SETD7	0	1	0	18.4675	18.4675
SETD8	SETD8	0	1	0	23.7438	23.7438
SETD9	SETD9	0	1	0	2.90294	2.90294
SETDB1	SETDB1	0	1	0	9.19467	9.19467
SETDB2	SETDB2	0	1	0	3.30604	3.30604
SETMAR	SETMAR	0	1	0	3.30425	3.30425
SETSIP	SETSIP	0	1	0	159.43	159.43
SETX	SETX	0	1	0	27.2421	27.2421
SEZ6	SEZ6	0	1	0	0.0543285	0.0543285
SEZ6L	SEZ6L	0	1	0	0.00710328	0.00710328
SEZ6L2	SEZ6L2	0	1	0	5.62458	5.62458
SF1	SF1	0	1	0	13.4039	13.4039
SF3A1	SF3A1	0	1	0	7.42296	7.42296
SF3A2	SF3A2	0	1	0	4.35772	4.35772
SF3A3	SF3A3	0	1	0	35.7583	35.7583
SF3B1	SF3B1	0	1	0	54.8163	54.8163
SF3B2	SF3B2	0	1	0	47.3998	47.3998
SF3B3	SF3B3	0	1	0	14.6242	14.6242
SF3B4	SF3B4	0	1	0	6.19642	6.19642
SF3B5	SF3B5	0	1	0	69.7814	69.7814
SF3B6	SF3B6	0	1	0	115.392	115.392
SFI1	SFI1	0	1	0	3.26967	3.26967
SFMBT1	SFMBT1	0	1	0	4.33812	4.33812
SFMBT2	SFMBT2	0	1	0	0.781639	0.781639
SFN	SFN	0	1	0	198.76	198.76
SFPQ	SFPQ	0	1	0	57.7736	57.7736
SFR1	SFR1	0	1	0	9.32882	9.32882
SFRP1	SFRP1	0	1	0	76.4107	76.4107
SFRP2	SFRP2	0	1	0	0	0
SFRP4	SFRP4	0	1	0	0	0
SFRP5	SFRP5	0	1	0	0.0743864	0.0743864
SFSWAP	SFSWAP	0	1	0	8.22729	8.22729
SFT2D1	SFT2D1	0	1	0	14.8528	14.8528
SFT2D2	SFT2D2	0	1	0	7.8271	7.8271
SFT2D3	SFT2D3	0	1	0	4.958	4.958
SFTA1P	SFTA1P	0	1	0	4.8509	4.8509
SFTA2	SFTA2	0	1	0	0	0
SFTA3	SFTA3	0	1	0	0	0
SFTPA1	SFTPA1	0	1	0	0	0
SFTPA2	SFTPA2	0	1	0	0	0
SFTPB	SFTPB	0	1	0	0.0700285	0.0700285
SFTPC	SFTPC	0	1	0	0	0
SFTPD	SFTPD	0	1	0	0.800606	0.800606
SFXN1	SFXN1	0	1	0	37.6828	37.6828
SFXN2	SFXN2	0	1	0	1.16634	1.16634
SFXN3	SFXN3	0	1	0	11.8689	11.8689
SFXN4	SFXN4	0	1	0	12.0824	12.0824
SFXN5	SFXN5	0	1	0	2.39088	2.39088
SGCA	SGCA	0	1	0	0	0
SGCB	SGCB	0	1	0	6.43227	6.43227
SGCD	SGCD	0	1	0	0	0
SGCE	SGCE	0	1	0	1.76699	1.76699
SGCG	SGCG	0	1	0	0	0
SGCZ	SGCZ	0	1	0	0	0
SGIP1	SGIP1	0	1	0	0	0
SGK1	SGK1	0	1	0	19.565	19.565
SGK2	SGK2	0	1	0	0.171025	0.171025
SGK223	SGK223	0	1	0	3.71915	3.71915
SGK3	SGK3	0	1	0	2.22912	2.22912
SGK494	SGK494	0	1	0	1.69265	1.69265
SGMS1	SGMS1	0	1	0	7.25914	7.25914
SGMS2	SGMS2	0	1	0	11.107	11.107
SGOL1	SGOL1	0	1	0	1.8304	1.8304
SGOL1-AS1	SGOL1-AS1	0	1	0	2.50837	2.50837
SGOL2	SGOL2	0	1	0	4.07887	4.07887
SGPL1	SGPL1	0	1	0	29.7912	29.7912
SGPP1	SGPP1	0	1	0	12.3358	12.3358
SGPP2	SGPP2	0	1	0	1.47851	1.47851
SGSH	SGSH	0	1	0	2.62293	2.62293
SGSM1	SGSM1	0	1	0	0.0151198	0.0151198
SGSM2	SGSM2	0	1	0	6.51375	6.51375
SGSM3	SGSM3	0	1	0	10.3408	10.3408
SGTA	SGTA	0	1	0	20.0373	20.0373
SGTB	SGTB	0	1	0	7.37209	7.37209
SH2B1	SH2B1	0	1	0	4.64531	4.64531
SH2B2	SH2B2	0	1	0	0.467859	0.467859
SH2B3	SH2B3	0	1	0	2.65207	2.65207
SH2D1A	SH2D1A	0	1	0	0	0
SH2D1B	SH2D1B	0	1	0	0	0
SH2D2A	SH2D2A	0	1	0	0.278368	0.278368
SH2D3A	SH2D3A	0	1	0	21.8289	21.8289
SH2D3C	SH2D3C	0	1	0	0.137162	0.137162
SH2D4A	SH2D4A	0	1	0	7.55062	7.55062
SH2D4B	SH2D4B	0	1	0	0.0284625	0.0284625
SH2D5	SH2D5	0	1	0	3.11753	3.11753
SH2D6	SH2D6	0	1	0	0	0
SH2D7	SH2D7	0	1	0	0	0
SH3BGR	SH3BGR	0	1	0	0.744279	0.744279
SH3BGRL	SH3BGRL	0	1	0	3.28324	3.28324
SH3BGRL2	SH3BGRL2	0	1	0	3.20578	3.20578
SH3BGRL3	SH3BGRL3	0	1	0	50.0189	50.0189
SH3BP1	SH3BP1	0	1	0	5.79999	5.79999
SH3BP2	SH3BP2	0	1	0	4.65707	4.65707
SH3BP4	SH3BP4	0	1	0	17.5616	17.5616
SH3BP5	SH3BP5	0	1	0	2.57785	2.57785
SH3BP5-AS1	SH3BP5-AS1	0	1	0	1.78385	1.78385
SH3BP5L	SH3BP5L	0	1	0	9.45683	9.45683
SH3D19	SH3D19	0	1	0	6.77268	6.77268
SH3D21	SH3D21	0	1	0	2.63411	2.63411
SH3GL1	SH3GL1	0	1	0	17.1686	17.1686
SH3GL1P1	SH3GL1P1	0	1	0	0.186984	0.186984
SH3GL1P2	SH3GL1P2	0	1	0	0.243762	0.243762
SH3GL2	SH3GL2	0	1	0	0.0768769	0.0768769
SH3GL3	SH3GL3	0	1	0	10.7141	10.7141
SH3GLB1	SH3GLB1	0	1	0	13.9861	13.9861
SH3GLB2	SH3GLB2	0	1	0	19.4963	19.4963
SH3KBP1	SH3KBP1	0	1	0	2.85828	2.85828
SH3PXD2A	SH3PXD2A	0	1	0	12.9168	12.9168
SH3PXD2A-AS1	SH3PXD2A-AS1	0	1	0	0.565448	0.565448
SH3PXD2B	SH3PXD2B	0	1	0	12.2263	12.2263
SH3RF1	SH3RF1	0	1	0	5.70211	5.70211
SH3RF2	SH3RF2	0	1	0	12.8424	12.8424
SH3RF3	SH3RF3	0	1	0	1.21424	1.21424
SH3RF3-AS1	SH3RF3-AS1	0	1	0	0.117059	0.117059
SH3TC1	SH3TC1	0	1	0	10.4669	10.4669
SH3TC2	SH3TC2	0	1	0	0.117691	0.117691
SH3YL1	SH3YL1	0	1	0	6.77746	6.77746
SHANK1	SHANK1	0	1	0	0	0
SHANK2	SHANK2	0	1	0	0.719251	0.719251
SHANK2-AS1	SHANK2-AS1	0	1	0	0.0207326	0.0207326
SHANK2-AS3	SHANK2-AS3	0	1	0	0	0
SHANK3	SHANK3	0	1	0	0.344184	0.344184
SHARPIN	SHARPIN	0	1	0	18.9613	18.9613
SHB	SHB	0	1	0	4.47823	4.47823
SHBG	SHBG	0	1	0	0.0903675	0.0903675
SHC1	SHC1	0	1	0	54.6851	54.6851
SHC2	SHC2	0	1	0	0.084244	0.084244
SHC3	SHC3	0	1	0	0.217485	0.217485
SHC4	SHC4	0	1	0	0.056364	0.056364
SHCBP1	SHCBP1	0	1	0	5.48953	5.48953
SHCBP1L	SHCBP1L	0	1	0	0	0
SHD	SHD	0	1	0	0	0
SHE	SHE	0	1	0	0.0264297	0.0264297
SHF	SHF	0	1	0	0.420209	0.420209
SHFM1	SHFM1	0	1	0	35.3456	35.3456
SHH	SHH	0	1	0	0	0
SHISA2	SHISA2	0	1	0	0.0323225	0.0323225
SHISA3	SHISA3	0	1	0	0.0236884	0.0236884
SHISA4	SHISA4	0	1	0	1.04005	1.04005
SHISA5	SHISA5	0	1	0	31.0328	31.0328
SHISA6	SHISA6	0	1	0	0	0
SHISA7	SHISA7	0	1	0	0.00773652	0.00773652
SHISA8	SHISA8	0	1	0	0.0166156	0.0166156
SHISA9	SHISA9	0	1	0	0.172157	0.172157
SHKBP1	SHKBP1	0	1	0	8.82468	8.82468
SHMT1	SHMT1	0	1	0	9.8848	9.8848
SHMT2	SHMT2	0	1	0	102.573	102.573
SHOC2	SHOC2	0	1	0	9.69404	9.69404
SHOX	SHOX	0	1	0	0	0
SHOX2	SHOX2	0	1	0	0.0217297	0.0217297
SHPK	SHPK	0	1	0	5.5169	5.5169
SHPRH	SHPRH	0	1	0	4.1266	4.1266
SHQ1	SHQ1	0	1	0	7.50842	7.50842
SHROOM1	SHROOM1	0	1	0	1.41897	1.41897
SHROOM2	SHROOM2	0	1	0	1.03163	1.03163
SHROOM3	SHROOM3	0	1	0	7.23293	7.23293
SHROOM4	SHROOM4	0	1	0	0.122097	0.122097
SI	SI	0	1	0	0	0
SIAE	SIAE	0	1	0	4.75018	4.75018
SIAH1	SIAH1	0	1	0	18.5601	18.5601
SIAH2	SIAH2	0	1	0	14.6663	14.6663
SIAH3	SIAH3	0	1	0	0	0
SIDT1	SIDT1	0	1	0	0.0653397	0.0653397
SIDT2	SIDT2	0	1	0	2.53762	2.53762
SIGIRR	SIGIRR	0	1	0	5.76356	5.76356
SIGLEC1	SIGLEC1	0	1	0	0	0
SIGLEC10	SIGLEC10	0	1	0	0.0619047	0.0619047
SIGLEC11	SIGLEC11	0	1	0	0	0
SIGLEC12	SIGLEC12	0	1	0	0	0
SIGLEC14	SIGLEC14	0	1	0	0	0
SIGLEC15	SIGLEC15	0	1	0	0.0155116	0.0155116
SIGLEC16	SIGLEC16	0	1	0	0.203126	0.203126
SIGLEC17P	SIGLEC17P	0	1	0	0	0
SIGLEC5	SIGLEC5	0	1	0	0	0
SIGLEC6	SIGLEC6	0	1	0	0	0
SIGLEC7	SIGLEC7	0	1	0	0	0
SIGLEC8	SIGLEC8	0	1	0	0	0
SIGLEC9	SIGLEC9	0	1	0	0	0
SIGLECL1	SIGLECL1	0	1	0	0	0
SIGMAR1	SIGMAR1	0	1	0	68.6347	68.6347
SIK1	SIK1	0	1	0	19.6121	19.6121
SIK2	SIK2	0	1	0	4.99955	4.99955
SIK3	SIK3	0	1	0	1.24747	1.24747
SIKE1	SIKE1	0	1	0	11.4055	11.4055
SIL1	SIL1	0	1	0	17.2504	17.2504
SIM1	SIM1	0	1	0	0.00584354	0.00584354
SIM2	SIM2	0	1	0	3.98262	3.98262
SIMC1	SIMC1	0	1	0	2.13258	2.13258
SIN3A	SIN3A	0	1	0	7.75716	7.75716
SIN3B	SIN3B	0	1	0	4.78894	4.78894
SIPA1	SIPA1	0	1	0	1.56851	1.56851
SIPA1L1	SIPA1L1	0	1	0	5.30017	5.30017
SIPA1L2	SIPA1L2	0	1	0	4.01196	4.01196
SIPA1L3	SIPA1L3	0	1	0	6.65538	6.65538
SIRPA	SIRPA	0	1	0	11.4222	11.4222
SIRPB1	SIRPB1	0	1	0	4.227	4.227
SIRPB2	SIRPB2	0	1	0	0.247211	0.247211
SIRPD	SIRPD	0	1	0	0	0
SIRPG	SIRPG	0	1	0	0	0
SIRT1	SIRT1	0	1	0	5.6725	5.6725
SIRT2	SIRT2	0	1	0	17.37	17.37
SIRT3	SIRT3	0	1	0	5.51044	5.51044
SIRT4	SIRT4	0	1	0	0.945374	0.945374
SIRT5	SIRT5	0	1	0	3.59457	3.59457
SIRT6	SIRT6	0	1	0	4.99433	4.99433
SIRT7	SIRT7	0	1	0	8.95496	8.95496
SIT1	SIT1	0	1	0	0.0566625	0.0566625
SIVA1	SIVA1	0	1	0	28.9162	28.9162
SIX1	SIX1	0	1	0	3.69245	3.69245
SIX2	SIX2	0	1	0	0.249273	0.249273
SIX3	SIX3	0	1	0	0	0
SIX3-AS1	SIX3-AS1	0	1	0	0	0
SIX4	SIX4	0	1	0	6.20548	6.20548
SIX5	SIX5	0	1	0	4.03683	4.03683
SIX6	SIX6	0	1	0	0	0
SKA1	SKA1	0	1	0	2.69611	2.69611
SKA2	SKA2	0	1	0	23.2114	23.2114
SKA3	SKA3	0	1	0	3.33499	3.33499
SKAP1	SKAP1	0	1	0	0.0148128	0.0148128
SKAP2	SKAP2	0	1	0	4.62195	4.62195
SKI	SKI	0	1	0	2.80614	2.80614
SKIDA1	SKIDA1	0	1	0	0.159267	0.159267
SKIL	SKIL	0	1	0	17.3314	17.3314
SKINTL	SKINTL	0	1	0	0.01545	0.01545
SKIV2L	SKIV2L	0	1	0	12.5962	12.5962
SKIV2L2	SKIV2L2	0	1	0	30.1585	30.1585
SKOR1	SKOR1	0	1	0	0.0358189	0.0358189
SKOR2	SKOR2	0	1	0	0	0
SKP1	SKP1	0	1	0	50.3919	50.3919
SKP1P2	SKP1P2	0	1	0	4.78807	4.78807
SKP2	SKP2	0	1	0	20.4801	20.4801
SLA	SLA	0	1	0	0	0
SLA2	SLA2	0	1	0	0.639838	0.639838
SLAIN1	SLAIN1	0	1	0	0	0
SLAIN2	SLAIN2	0	1	0	10.2374	10.2374
SLAMF1	SLAMF1	0	1	0	0	0
SLAMF6	SLAMF6	0	1	0	0	0
SLAMF7	SLAMF7	0	1	0	0.0318376	0.0318376
SLAMF8	SLAMF8	0	1	0	0.410305	0.410305
SLAMF9	SLAMF9	0	1	0	0.121168	0.121168
SLBP	SLBP	0	1	0	57.2865	57.2865
SLC10A1	SLC10A1	0	1	0	0.515278	0.515278
SLC10A2	SLC10A2	0	1	0	0	0
SLC10A3	SLC10A3	0	1	0	7.14068	7.14068
SLC10A4	SLC10A4	0	1	0	0.0440887	0.0440887
SLC10A5	SLC10A5	0	1	0	0.833115	0.833115
SLC10A6	SLC10A6	0	1	0	0.0155426	0.0155426
SLC10A7	SLC10A7	0	1	0	1.63005	1.63005
SLC11A1	SLC11A1	0	1	0	0.109089	0.109089
SLC11A2	SLC11A2	0	1	0	7.43745	7.43745
SLC12A1	SLC12A1	0	1	0	0.00971694	0.00971694
SLC12A2	SLC12A2	0	1	0	4.06497	4.06497
SLC12A3	SLC12A3	0	1	0	0.0083869	0.0083869
SLC12A4	SLC12A4	0	1	0	9.79596	9.79596
SLC12A5	SLC12A5	0	1	0	0.223897	0.223897
SLC12A6	SLC12A6	0	1	0	6.1634	6.1634
SLC12A7	SLC12A7	0	1	0	5.24205	5.24205
SLC12A8	SLC12A8	0	1	0	4.17087	4.17087
SLC12A9	SLC12A9	0	1	0	4.63365	4.63365
SLC13A1	SLC13A1	0	1	0	0	0
SLC13A2	SLC13A2	0	1	0	0	0
SLC13A3	SLC13A3	0	1	0	3.39563	3.39563
SLC13A4	SLC13A4	0	1	0	0.209733	0.209733
SLC13A5	SLC13A5	0	1	0	0.0141958	0.0141958
SLC14A1	SLC14A1	0	1	0	0.00526143	0.00526143
SLC14A2	SLC14A2	0	1	0	0.0104803	0.0104803
SLC15A1	SLC15A1	0	1	0	0	0
SLC15A2	SLC15A2	0	1	0	0.0422686	0.0422686
SLC15A3	SLC15A3	0	1	0	0.617825	0.617825
SLC15A4	SLC15A4	0	1	0	8.04392	8.04392
SLC15A5	SLC15A5	0	1	0	0.0159733	0.0159733
SLC16A1	SLC16A1	0	1	0	48.3802	48.3802
SLC16A1-AS1	SLC16A1-AS1	0	1	0	6.00698	6.00698
SLC16A10	SLC16A10	0	1	0	0.0242251	0.0242251
SLC16A11	SLC16A11	0	1	0	0.220113	0.220113
SLC16A12	SLC16A12	0	1	0	0.222237	0.222237
SLC16A13	SLC16A13	0	1	0	0.507499	0.507499
SLC16A14	SLC16A14	0	1	0	4.5968	4.5968
SLC16A2	SLC16A2	0	1	0	0.467914	0.467914
SLC16A3	SLC16A3	0	1	0	41.0747	41.0747
SLC16A4	SLC16A4	0	1	0	0.652143	0.652143
SLC16A5	SLC16A5	0	1	0	3.5111	3.5111
SLC16A6	SLC16A6	0	1	0	1.53469	1.53469
SLC16A7	SLC16A7	0	1	0	2.40468	2.40468
SLC16A8	SLC16A8	0	1	0	0.160066	0.160066
SLC16A9	SLC16A9	0	1	0	1.80342	1.80342
SLC17A1	SLC17A1	0	1	0	0	0
SLC17A2	SLC17A2	0	1	0	0	0
SLC17A3	SLC17A3	0	1	0	0	0
SLC17A4	SLC17A4	0	1	0	0	0
SLC17A5	SLC17A5	0	1	0	2.20488	2.20488
SLC17A6	SLC17A6	0	1	0	0	0
SLC17A7	SLC17A7	0	1	0	0.0313776	0.0313776
SLC17A8	SLC17A8	0	1	0	0	0
SLC17A9	SLC17A9	0	1	0	0	0
SLC18A1	SLC18A1	0	1	0	0	0
SLC18A2	SLC18A2	0	1	0	2.82165	2.82165
SLC18A3	SLC18A3	0	1	0	0	0
SLC18B1	SLC18B1	0	1	0	8.0865	8.0865
SLC19A1	SLC19A1	0	1	0	2.00122	2.00122
SLC19A2	SLC19A2	0	1	0	5.01441	5.01441
SLC19A3	SLC19A3	0	1	0	0	0
SLC1A1	SLC1A1	0	1	0	0.337156	0.337156
SLC1A2	SLC1A2	0	1	0	0.00375411	0.00375411
SLC1A3	SLC1A3	0	1	0	15.3425	15.3425
SLC1A4	SLC1A4	0	1	0	6.95267	6.95267
SLC1A5	SLC1A5	0	1	0	209.755	209.755
SLC1A6	SLC1A6	0	1	0	0	0
SLC1A7	SLC1A7	0	1	0	0	0
SLC20A1	SLC20A1	0	1	0	22.1974	22.1974
