# This file is generated by gfold V1.1.2 on Tue Jun 27 20:12:51 2017
# Normalization constants :
#    RWPE1	42835828	1
#    HPr1	45779416	1.1805
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	-0.239398	0	0
RPL26L1	RPL26L1	0	1	0.107613	40.8372	48.6103
RPL27	RPL27	-1.01889	1	-1.05534	1111.6	590.81
RPL27A	RPL27A	-1.6996	1	-1.7408	120.844	39.9359
RPL28	RPL28	-1.86099	1	-1.91797	65.0217	19.0033
RPL29	RPL29	-1.96741	1	-1.99885	1670.36	461.613
RPL29P2	RPL29P2	0	1	-0.239398	0	0
RPL3	RPL3	-1.70452	1	-1.73287	929.261	308.802
RPL30	RPL30	-1.14795	1	-1.17941	1395.43	680.551
RPL31	RPL31	-1.103	1	-1.13769	421.029	211.359
RPL31P11	RPL31P11	0	1	-0.239398	0	0
RPL32	RPL32	-2.03557	1	-2.07418	430.431	112.897
RPL32P3	RPL32P3	-1.15436	1	-1.5289	2.95321	1.12424
RPL34	RPL34	-0.547192	1	-0.591391	301.665	221.153
RPL34-AS1	RPL34-AS1	0	1	-0.601968	0.049499	0.0347372
RPL35	RPL35	-1.41193	1	-1.4418	2107.13	856.755
RPL35A	RPL35A	-0.153038	1	-0.195476	595.659	574.589
RPL36	RPL36	-1.49184	1	-1.52649	1242.07	476.225
RPL36A	RPL36A	-1.73861	1	-1.81715	57.6366	18.0619
RPL36A-HNRNPH2	RPL36A-HNRNPH2	-0.789029	1	-0.848079	71.3342	43.7699
RPL36AL	RPL36AL	0.400247	1	0.470099	149.699	229.077
RPL37	RPL37	-1.65298	1	-1.67838	959.73	331.206
RPL37A	RPL37A	-1.48783	1	-1.51843	2293.56	884.311
RPL38	RPL38	-0.644451	1	-0.687803	842.145	577.47
RPL39	RPL39	-0.862703	1	-0.895984	1456.3	864.423
RPL39L	RPL39L	0	1	0.109622	31.1487	37.1315
RPL3L	RPL3L	0.111181	1	2.22003	0.0152681	0.142864
RPL4	RPL4	-1.91237	1	-1.9284	2990.08	867.707
RPL41	RPL41	-0.863543	1	-0.873405	11810.4	7121.07
RPL5	RPL5	-1.48403	1	-1.51303	1032.5	399.588
RPL6	RPL6	-0.953219	1	-0.972091	1736.47	977.775
RPL7	RPL7	-0.900436	1	-0.926994	1160.61	674.263
RPL7A	RPL7A	-1.12145	1	-1.14471	1564.56	781.618
RPL7L1	RPL7L1	0.208634	1	0.280211	68.0574	91.2988
RPL8	RPL8	-0.830853	1	-0.856319	1051.89	641.784
RPL9	RPL9	-1.19066	1	-1.26427	163.102	74.9908
RPLP0	RPLP0	-0.951583	1	-0.968197	1999.85	1129.12
RPLP0P2	RPLP0P2	-2.29019	1	-2.98262	1.01327	0.136331
RPLP1	RPLP1	-1.44511	1	-1.50284	520.109	202.696
RPLP2	RPLP2	-1.82164	1	-1.88321	574.532	172.004
RPN1	RPN1	0.382083	1	0.4239	104.479	154.829
RPN2	RPN2	-0.124423	1	-0.160616	153.017	151.214
RPP14	RPP14	-1.23756	1	-1.37612	11.9774	5.09367
RPP21	RPP21	-0.0566102	1	-0.286927	17.1408	15.5177
RPP25	RPP25	-0.128129	1	-0.242763	17.171	16.0295
RPP25L	RPP25L	-0.380829	1	-0.516382	28.5986	22.0817
RPP30	RPP30	0.255335	1	0.379094	4.85111	6.97089
RPP38	RPP38	0	1	0.0977467	7.68315	9.08516
RPP40	RPP40	0.380382	1	0.621625	5.77221	9.82514
RPPH1	RPPH1	-0.687277	1	-0.693744	43660.5	29816.3
RPRD1A	RPRD1A	0.126079	1	0.219269	12.2004	15.6905
RPRD1B	RPRD1B	-0.233742	1	-0.319542	18.9617	16.7835
RPRD2	RPRD2	-0.497784	1	-0.69191	2.09322	1.43055
RPRM	RPRM	0	1	-0.239398	0	0
RPRML	RPRML	0	1	-0.239398	0	0
RPS10	RPS10	-1.1207	1	-1.15363	792.136	393.289
RPS10-NUDT3	RPS10-NUDT3	-1.07784	1	-1.10939	294.773	150.91
RPS10P7	RPS10P7	-0.985642	1	-1.06479	167.718	88.5486
RPS11	RPS11	-1.6437	1	-1.66929	2286.86	794.191
RPS12	RPS12	-1.75147	1	-1.78565	1745.67	559.255
RPS13	RPS13	-2.48052	1	-2.53318	1046.2	199.609
RPS14	RPS14	-1.24673	1	-1.27391	1375.81	628.442
RPS14P3	RPS14P3	0	1	-0.239398	0.919312	0.8602
RPS15	RPS15	-0.413803	1	-0.476915	270.467	214.654
RPS15A	RPS15A	-1.42285	1	-1.45687	1385	557.28
RPS15AP10	RPS15AP10	0	1	0.377273	0.360739	0.530425
RPS16	RPS16	-1.61148	1	-1.66564	555.887	193.522
RPS16P5	RPS16P5	0.108314	1	0.644088	0.421362	0.733202
RPS17	RPS17	-1.68261	1	-1.69034	8300.72	2841.03
RPS18	RPS18	0	1	-0.239398	0	0
RPS18P9	RPS18P9	-1.44021	1	-1.60142	36.4509	13.2551
RPS19	RPS19	-1.88975	1	-1.91682	1766.38	516.714
RPS19BP1	RPS19BP1	-0.312191	1	-0.45781	28.8349	23.187
RPS2	RPS2	-1.32321	1	-1.33828	3854.82	1684
RPS20	RPS20	-0.730916	1	-0.754344	879.703	576.043
RPS21	RPS21	-1.11984	1	-1.15405	1630.9	809.492
RPS23	RPS23	-1.75801	1	-1.78427	448.929	143.963
RPS24	RPS24	-1.09757	1	-1.12106	456.55	231.853
RPS25	RPS25	-1.05984	1	-1.10205	842.221	433.37
RPS26	RPS26	-0.953826	1	-1.00041	477.031	263.376
RPS26P11	RPS26P11	-0.834803	1	-0.891636	377.065	224.482
RPS27	RPS27	-1.04212	1	-1.37237	21.0836	8.96159
RPS27A	RPS27A	-0.912057	1	-0.941407	582.773	335.199
RPS27L	RPS27L	-0.677522	1	-0.778649	57.8455	37.2394
RPS28	RPS28	-0.669958	1	-0.81918	76.3905	47.8049
RPS29	RPS29	-1.11154	1	-1.17019	145.514	71.4171
RPS2P32	RPS2P32	-2.2087	1	-3.34982	2.1409	0.213111
RPS3	RPS3	-1.18673	1	-1.21199	443.29	211.367
RPS3A	RPS3A	-1.73684	1	-1.75706	1220.01	398.686
RPS4X	RPS4X	-1.22132	1	-1.24933	1053.09	489.294
RPS4Y1	RPS4Y1	-0.458758	1	-0.509153	254.218	197.301
RPS4Y2	RPS4Y2	0	1	-0.239398	0	0
RPS5	RPS5	-1.74796	1	-1.77858	1471.46	473.726
RPS6	RPS6	-1.74276	1	-1.75791	5325.46	1739.29
RPS6KA1	RPS6KA1	0.55903	1	0.635923	20.1637	34.6157
RPS6KA2	RPS6KA2	-1.45927	1	-1.61309	6.45235	2.32766
RPS6KA2-AS1	RPS6KA2-AS1	0	1	-0.239398	0	0
RPS6KA2-IT1	RPS6KA2-IT1	0	1	-0.561326	0.161278	0.113181
RPS6KA3	RPS6KA3	-0.207274	1	-0.288916	10.4068	9.40902
RPS6KA4	RPS6KA4	0.659877	1	0.753103	14.3478	26.7182
RPS6KA5	RPS6KA5	-0.62932	1	-0.905244	2.02976	1.19526
RPS6KA6	RPS6KA6	0	1	-0.214307	0.645863	0.614983
RPS6KB1	RPS6KB1	-0.218088	1	-0.307513	12.2749	10.9558
RPS6KB2	RPS6KB2	0.271115	1	0.40554	13.3475	19.5361
RPS6KC1	RPS6KC1	0.583149	1	0.70608	5.93309	10.696
RPS6KL1	RPS6KL1	-0.378124	1	-0.706179	1.10096	0.744248
RPS7	RPS7	-0.731748	1	-0.769837	607.321	393.43
RPS7P5	RPS7P5	0	1	-0.239398	0	0
RPS8	RPS8	-1.49379	1	-1.51824	2130.15	821.423
RPS9	RPS9	-1.16662	1	-1.20863	615.219	294.019
RPSA	RPSA	-2.13532	1	-2.15276	3581.48	889.638
RPSAP52	RPSAP52	1.2609	1	1.68871	1.44886	5.21274
RPSAP58	RPSAP58	-2.16044	1	-2.17122	7889.56	1934.87
RPSAP9	RPSAP9	-2.18358	1	-2.20137	2816.1	676.341
RPTN	RPTN	0	1	-1.50243	0.0719514	0.0244818
RPTOR	RPTOR	0.271146	1	0.39272	4.23246	6.13961
RPUSD1	RPUSD1	0.309958	1	0.454712	9.79349	14.8325
RPUSD2	RPUSD2	-0.283535	1	-0.435193	11.5511	9.4354
RPUSD3	RPUSD3	-0.478152	1	-0.665422	14.1934	9.88048
RPUSD4	RPUSD4	-0.212564	1	-0.350854	11.3658	9.84366
RQCD1	RQCD1	0.167568	1	0.248335	17.8203	23.3839
RRAD	RRAD	-0.778186	1	-1.38964	1.42347	0.591975
RRAGA	RRAGA	0.297048	1	0.379194	38.7809	55.7217
RRAGB	RRAGB	0	1	-0.210543	4.17818	3.98871
RRAGC	RRAGC	-0.0209908	1	-0.154275	10.5321	10.4544
RRAGD	RRAGD	-2.84006	1	-3.14114	4.63487	0.576473
RRAS	RRAS	0	1	-0.0293303	27.0972	29.3326
RRAS2	RRAS2	-0.835598	1	-0.929893	27.8918	16.1686
RRBP1	RRBP1	0.860245	1	0.919502	28.387	59.316
RREB1	RREB1	-0.129115	1	-0.239398	4.85512	4.54294
RRH	RRH	0	1	-0.976364	0.0600127	0.028077
RRM1	RRM1	-0.417891	1	-0.485659	39.1545	30.8867
RRM2	RRM2	2.39316	1	2.50634	6.68261	41.9766
RRM2B	RRM2B	-0.470183	1	-0.569659	11.4929	8.55272
RRN3	RRN3	-0.447139	1	-0.517909	30.9479	23.8732
RRN3P1	RRN3P1	-0.506743	1	-0.625934	26.4063	18.8979
RRN3P2	RRN3P2	-0.328353	1	-0.43496	20.6655	16.8843
RRN3P3	RRN3P3	-0.12578	1	-0.265732	10.8668	9.98402
RRNAD1	RRNAD1	-0.894253	1	-1.06082	11.3895	6.02656
RRP1	RRP1	0.33445	1	0.47369	11.9502	18.3382
RRP12	RRP12	0.0977743	1	0.203167	9.23565	11.7461
RRP15	RRP15	0	1	-0.0048768	3.86028	4.25015
RRP1B	RRP1B	0.141802	1	0.207888	20.4492	26.0907
RRP36	RRP36	0.233252	1	0.336493	35.3296	49.2854
RRP7A	RRP7A	0	1	0.0405164	15.0255	17.0707
RRP7B	RRP7B	0	1	-0.0758994	13.3457	13.9873
RRP8	RRP8	-0.745534	1	-0.939143	10.3592	5.96309
RRP9	RRP9	-0.403863	1	-0.565828	14.1959	10.5906
RRS1	RRS1	0	1	0.00160996	9.01777	9.97443
RRS1-AS1	RRS1-AS1	0	1	-0.686857	0.0748235	0.0500089
RS1	RS1	0	1	-0.824361	0.0154296	0.00721873
RSAD1	RSAD1	-0.70349	1	-0.834034	15.3671	9.519
RSAD2	RSAD2	4.87947	1	5.07194	1.94763	72.6035
RSBN1	RSBN1	0	1	-0.00860024	2.50693	2.75326
RSBN1L	RSBN1L	0.288151	1	0.433422	6.22773	9.29382
RSC1A1	RSC1A1	0	1	0.0415733	9.88446	11.2401
RSF1	RSF1	0.259226	1	0.369257	6.95256	9.92207
RSG1	RSG1	0.531825	1	1.00081	1.0176	2.2684
RSL1D1	RSL1D1	-0.582492	1	-0.638492	37.7702	26.7997
RSL24D1	RSL24D1	-1.3147	1	-1.37519	154.888	65.9469
RSPH1	RSPH1	0.355735	1	2.2631	0.0326731	0.244578
RSPH10B	RSPH10B	0	1	-0.416276	0.187902	0.154722
RSPH10B2	RSPH10B2	0	1	-0.416276	0.187902	0.154722
RSPH3	RSPH3	0	1	-0.124218	3.98912	4.04368
RSPH4A	RSPH4A	0	1	0.704018	0.0986406	0.184596
RSPH6A	RSPH6A	0	1	-0.654436	0.0657869	0.0439692
RSPH9	RSPH9	0	1	-0.0950082	0.396798	0.412538
RSPO1	RSPO1	0	1	0.760602	0	0.0070715
RSPO2	RSPO2	0	1	-1.2394	0.00682202	0
RSPO3	RSPO3	0	1	-0.239398	0	0
RSPO4	RSPO4	2.86859	1	5.66749	0	0.475743
RSPRY1	RSPRY1	0	1	0.0909267	14.6794	17.2724
RSRC1	RSRC1	-0.0232511	1	-0.168222	14.0553	13.8173
RSRC2	RSRC2	0.0172037	1	0.1104	21.9549	26.1824
RSRP1	RSRP1	0	1	0.000783591	12.8278	14.1799
RSU1	RSU1	0	1	0.0437935	9.05682	10.3137
RSU1P2	RSU1P2	0	1	-0.239398	0	0
RTBDN	RTBDN	0	1	-1.82436	0.019742	0
RTCA	RTCA	0.358562	1	0.484698	10.0126	15.4814
RTCA-AS1	RTCA-AS1	0	1	-0.601968	0.778165	0.560099
RTCB	RTCB	0.27622	1	0.363996	27.232	38.7184
RTDR1	RTDR1	0	1	2.56796	0	0.104683
RTEL1	RTEL1	0.0840813	1	0.195114	7.10186	8.98218
RTEL1-TNFRSF6B	RTEL1-TNFRSF6B	1.1197	1	1.21536	6.69772	17.1852
RTF1	RTF1	-0.561001	1	-0.676484	9.19198	6.35174
RTFDC1	RTFDC1	-0.488086	1	-0.550616	86.1689	64.9808
RTKN	RTKN	1.01405	1	1.12833	9.64444	23.3006
RTKN2	RTKN2	1.2622	1	1.55163	0.45562	1.48173
RTL1	RTL1	0	1	2.08253	0	0.0208384
RTN1	RTN1	-0.0236639	1	-3.2394	0.0444303	0
RTN2	RTN2	0.123527	1	0.421695	2.06105	3.05509
RTN3	RTN3	-0.40062	1	-0.489805	14.5108	11.4136
RTN4	RTN4	0.455419	1	0.504437	33.4692	52.4471
RTN4IP1	RTN4IP1	0.223174	1	0.457304	2.88712	4.38369
RTN4R	RTN4R	1.12675	1	1.38546	2.59118	7.50136
RTN4RL1	RTN4RL1	-4.55952	1	-5.39205	3.66702	0.0897504
RTN4RL2	RTN4RL2	0	1	-0.705062	0.294441	0.196792
RTP1	RTP1	0	1	-0.239398	0	0
RTP2	RTP2	0	1	-0.239398	0	0
RTP3	RTP3	0	1	-0.239398	0	0
RTP4	RTP4	4.29443	1	4.91279	0.554183	19.1863
RTP5	RTP5	0	1	-0.239398	0	0
RTTN	RTTN	0.158609	1	0.282638	4.05813	5.45404
RUFY1	RUFY1	-0.413995	1	-0.5284	14.9436	11.4431
RUFY2	RUFY2	0.0583912	1	0.196763	3.78406	4.79185
RUFY3	RUFY3	-0.289165	1	-0.420524	4.12756	3.40615
RUFY4	RUFY4	0	1	-1.82436	0.0125208	0
RUNDC1	RUNDC1	0	1	0.0854067	6.10457	7.15575
RUNDC3A	RUNDC3A	0.0366445	1	0.786137	0.259068	0.502777
RUNDC3B	RUNDC3B	0	1	0.760602	0.056925	0.111856
RUNX1	RUNX1	-0.0160044	1	-0.159337	3.12397	3.09006
RUNX1-IT1	RUNX1-IT1	0.541495	1	3.56796	0	0.190456
RUNX1T1	RUNX1T1	0	1	-0.239398	0	0
RUNX2	RUNX2	0.407997	1	0.844994	0.331823	0.662624
RUNX3	RUNX3	-3.31472	1	-4.88325	0.484823	0.0137469
RUSC1	RUSC1	0	1	0.081256	5.83366	6.81838
RUSC1-AS1	RUSC1-AS1	2.09128	1	2.23966	10.4212	54.4424
RUSC2	RUSC2	-0.938564	1	-1.0402	11.814	6.34394
RUVBL1	RUVBL1	0.710465	1	0.798561	28.2173	54.2267
RUVBL2	RUVBL2	0.204208	1	0.276809	56.7307	75.9251
RWDD1	RWDD1	-0.0387782	1	-0.177061	15.9409	15.5751
RWDD2A	RWDD2A	0	1	-0.107403	2.7387	2.8096
RWDD2B	RWDD2B	0.176144	1	0.327731	11.1316	15.438
RWDD3	RWDD3	0	1	0.116186	5.41063	6.48219
RWDD4	RWDD4	-0.375861	1	-0.49203	16.4126	12.889
RXFP1	RXFP1	0	1	-1.82436	0.00899612	0
RXFP2	RXFP2	0	1	-0.239398	0	0
RXFP3	RXFP3	0	1	-0.239398	0	0
RXFP4	RXFP4	0	1	-0.239398	0.611124	0.571829
RXRA	RXRA	-1.29177	1	-1.35206	31.0734	13.444
RXRB	RXRB	-0.382135	1	-0.519663	10.1564	7.82413
RXRG	RXRG	0	1	-0.239398	0	0
RYBP	RYBP	-1.02855	1	-1.16297	9.35057	4.61034
RYK	RYK	0	1	0.0354134	26.6323	30.1505
RYR1	RYR1	-0.792753	1	-0.963578	1.53196	0.86717
RYR2	RYR2	5.02209	1	6.46104	0.00570607	0.692757
RYR3	RYR3	0	1	-0.554271	0.0750207	0.0561575
S100A1	S100A1	0	1	0.378731	1.65065	2.39032
S100A10	S100A10	1.17314	1	1.22541	123.297	318.486
S100A11	S100A11	0.953764	1	1.05312	62.2925	142.831
S100A12	S100A12	0	1	2.56796	0	0.281252
S100A13	S100A13	1.18791	1	1.31904	14.3034	39.4499
S100A14	S100A14	1.55056	1	1.59572	154.451	515.701
S100A16	S100A16	1.06071	1	1.10969	141.906	338.294
S100A2	S100A2	2.02463	1	2.05202	436.08	1997.6
S100A3	S100A3	-0.0502774	1	-0.371848	7.18063	6.12694
S100A4	S100A4	0.0861916	1	0.619426	2.40072	4.10541
S100A5	S100A5	0	1	0.760602	0.0328802	0.0922981
S100A6	S100A6	1.87351	1	1.90948	362.103	1502.72
S100A7	S100A7	-0.293366	1	-1.77545	1.48897	0.447824
S100A7A	S100A7A	0	1	-0.239398	0	0
S100A7L2	S100A7L2	0	1	-0.239398	0	0
S100A8	S100A8	-1.51422	1	-1.77117	28.4782	9.18863
S100A9	S100A9	-0.601619	1	-0.731733	64.3301	42.7792
S100B	S100B	0	1	-0.239398	0	0
S100G	S100G	0	1	1.34556	0	0.096441
S100P	S100P	-5.79929	1	-6.75115	50.0772	0.471142
S100PBP	S100PBP	0	1	-0.014062	12.512	13.6875
S100Z	S100Z	0	1	-1.82436	0.0407061	0
S1PR1	S1PR1	4.54794	1	5.7656	0.0612326	4.13243
S1PR2	S1PR2	0.601086	1	0.901848	1.13338	2.34651
S1PR3	S1PR3	-2.77944	1	-3.13102	3.74541	0.467941
S1PR4	S1PR4	0	1	-1.2394	0.102454	0.0410857
S1PR5	S1PR5	0.0523997	1	0.226187	5.92459	7.65841
SAA1	SAA1	-2.05333	1	-2.19447	92.6211	22.3279
SAA2	SAA2	-2.07058	1	-2.25151	16.7551	3.87961
SAA2-SAA4	SAA2-SAA4	-1.84843	1	-2.04974	33.2047	8.84035
SAA3P	SAA3P	2.52958	1	5.34556	0	1.59916
SAA4	SAA4	-1.21777	1	-2.71745	1.334	0.197088
SAAL1	SAAL1	-0.333853	1	-0.521853	10.7042	8.23247
SAC3D1	SAC3D1	0	1	-0.153498	7.27015	7.22089
SACM1L	SACM1L	-0.800164	1	-0.966895	6.68798	3.77716
SACS	SACS	0.352431	1	0.427761	4.73523	7.03659
SACS-AS1	SACS-AS1	0	1	-0.239398	0.0208997	0.0195558
SAE1	SAE1	-0.274083	1	-0.321995	90.0537	79.5741
SAFB	SAFB	-0.473385	1	-0.560145	25.1678	18.8537
SAFB2	SAFB2	-0.618615	1	-0.725811	16.4639	10.9944
SAG	SAG	0	1	-0.239398	0	0
SAGE1	SAGE1	0	1	-0.239398	0	0
SALL1	SALL1	0	1	-0.239398	0	0
SALL2	SALL2	0.734696	1	1.15794	0.35854	0.890488
SALL3	SALL3	0	1	-0.239398	0	0
SALL4	SALL4	-0.993536	1	-1.44022	1.17931	0.476503
SAMD1	SAMD1	-0.0261423	1	-0.182876	16.1743	15.7397
SAMD10	SAMD10	0.313919	1	0.63349	1.76612	3.03471
SAMD11	SAMD11	0.0696662	1	0.25212	5.23753	6.89357
SAMD12	SAMD12	-1.33333	1	-1.50446	2.8483	1.10771
SAMD12-AS1	SAMD12-AS1	0	1	-0.0170057	0.166512	0.186966
SAMD13	SAMD13	0.332733	1	1.11968	0.284852	0.702687
SAMD14	SAMD14	0.488271	1	1.9126	0.0565938	0.258155
SAMD15	SAMD15	1.05428	1	1.74666	0.288209	1.10028
SAMD3	SAMD3	2.807	1	4.47942	0.0178206	0.650314
SAMD4A	SAMD4A	0.0303218	1	0.164963	3.58898	4.44561
SAMD4B	SAMD4B	-0.154271	1	-0.304039	5.3345	4.77257
SAMD5	SAMD5	-2.77675	1	-3.36735	0.996701	0.103624
SAMD7	SAMD7	0	1	-0.239398	0	0
SAMD8	SAMD8	0.146158	1	0.242172	6.94786	9.0785
SAMD9	SAMD9	2.35906	1	2.4305	8.5513	50.9372
SAMD9L	SAMD9L	4.1517	1	4.3908	0.621834	14.4819
SAMHD1	SAMHD1	2.53691	1	2.62385	12.1446	82.7314
SAMM50	SAMM50	-0.803873	1	-0.963547	15.3816	8.7077
SAMSN1	SAMSN1	0	1	-2.56133	0.0378823	0
SAMSN1-AS1	SAMSN1-AS1	0	1	-0.239398	0	0
SAP130	SAP130	0.254952	1	0.487037	1.84052	2.85284
SAP18	SAP18	0.0575508	1	0.141391	28.6409	34.897
SAP25	SAP25	0	1	0.388633	0.27958	0.418565
SAP30	SAP30	0.102136	1	0.448324	3.11547	4.70756
SAP30BP	SAP30BP	0.709645	1	0.806228	16.4314	31.7469
SAP30L	SAP30L	-1.26544	1	-1.39558	7.87226	3.30324
SAP30L-AS1	SAP30L-AS1	-1.01158	1	-1.43734	1.31273	0.531851
SAPCD1	SAPCD1	0	1	-0.135894	3.0717	3.08976
SAPCD2	SAPCD2	-0.395447	1	-0.504516	12.6561	9.8534
SAR1A	SAR1A	0.132429	1	0.191927	42.0072	53.0057
SAR1B	SAR1B	-0.730324	1	-0.811086	14.9947	9.43908
SARDH	SARDH	1.91155	1	3.20539	0.0536511	0.608692
SARM1	SARM1	-0.028525	1	-0.155695	4.33736	4.30108
SARNP	SARNP	0	1	0.0948407	29.556	34.87
SARS	SARS	-0.512728	1	-0.553522	72.4773	54.5471
SARS2	SARS2	0	1	0.00772987	8.29532	9.21411
SART1	SART1	0.0544143	1	0.166612	10.1263	12.5567
SART3	SART3	0.11897	1	0.200527	15.6523	19.8694
SASH1	SASH1	-0.158418	1	-0.280308	4.65445	4.23333
SASH3	SASH3	0	1	-1.46179	0.0520125	0.0162227
SASS6	SASS6	0	1	-0.0218423	4.8523	5.2802
SAT1	SAT1	1.14462	1	1.19685	111.575	282.556
SAT2	SAT2	-0.020304	1	-0.221316	13.43	12.7252
SATB1	SATB1	-1.23605	1	-2.2134	0.215087	0.0484508
SATB2	SATB2	0	1	-0.146688	0.82888	0.827289
SATB2-AS1	SATB2-AS1	0	1	2.93053	0	0.0526993
SATL1	SATL1	-0.614542	1	-1.47206	0.499009	0.19286
SAV1	SAV1	-0.158596	1	-0.265979	14.6491	13.4568
SAYSD1	SAYSD1	0	1	-0.228343	4.72978	4.45979
SBDS	SBDS	-0.0339638	1	-0.0986335	74.7765	77.1409
SBDSP1	SBDSP1	-0.188334	1	-0.272565	41.7375	38.166
SBF1	SBF1	-0.87646	1	-0.946514	17.5007	10.0296
SBF1P1	SBF1P1	0	1	-0.239398	0	0
SBF2	SBF2	-0.930946	1	-1.04755	7.07974	3.78208
SBF2-AS1	SBF2-AS1	-2.05059	1	-2.31599	6.82762	1.50842
SBK1	SBK1	-0.447874	1	-1.77997	0.144971	0.0437578
SBK2	SBK2	0	1	-0.239398	0	0
SBK3	SBK3	0	1	-2.2394	0.055189	0
SBNO1	SBNO1	-0.591176	1	-0.667956	9.49445	6.60031
SBNO2	SBNO2	0	1	-0.0433603	5.33142	5.71532
SBSN	SBSN	-0.366117	1	-0.783333	1.82199	1.16589
SBSPON	SBSPON	0	1	0.953247	0.0368798	0.0862712
SC5D	SC5D	0.568856	1	0.667767	5.70169	10.0078
SCAF1	SCAF1	0	1	-0.0282967	7.92959	8.58966
SCAF11	SCAF11	-0.459934	1	-0.528572	16.2917	12.4748
SCAF4	SCAF4	0	1	-0.0281141	1.62414	1.7602
SCAF8	SCAF8	-0.0877054	1	-0.164832	16.4228	16.1822
SCAI	SCAI	-0.696844	1	-0.850598	2.27905	1.39543
SCAMP1	SCAMP1	-0.501439	1	-0.57461	17.7065	13.1322
SCAMP1-AS1	SCAMP1-AS1	0	1	-0.0601221	5.90401	6.25721
SCAMP2	SCAMP2	-0.383752	1	-0.514148	26.3648	20.3887
SCAMP3	SCAMP3	0.0613527	1	0.183926	19.3205	24.2478
SCAMP4	SCAMP4	0	1	0.179078	3.8631	4.83402
SCAMP5	SCAMP5	0	1	0.0343627	0.435245	0.493647
SCAND1	SCAND1	0.406339	1	0.635474	5.00911	8.60736
SCAND2P	SCAND2P	-0.624031	1	-0.790582	5.13081	3.27489
SCAP	SCAP	-0.991433	1	-1.08714	18.7253	9.73349
SCAPER	SCAPER	-0.527277	1	-0.70237	4.01524	2.72452
SCARA3	SCARA3	0.801247	1	0.945783	4.64218	9.88447
SCARA5	SCARA5	0	1	-2.82436	0.0281197	0
SCARB1	SCARB1	0.0216662	1	0.145077	11.0595	13.511
SCARB2	SCARB2	-0.175877	1	-0.225515	44.5645	42.1023
SCARF1	SCARF1	-0.358877	1	-1.178	0.298274	0.142649
SCARF2	SCARF2	1.15629	1	1.55578	0.559001	1.8307
SCARNA1	SCARNA1	0	1	0.220033	0.984425	1.3159
SCARNA10	SCARNA10	-1.50959	1	-1.57097	737.559	274.174
SCARNA11	SCARNA11	0.0159668	1	0.680432	6.13444	11.0017
SCARNA12	SCARNA12	-0.809337	1	-0.886795	414.33	247.483
SCARNA13	SCARNA13	-0.777615	1	-0.860779	348.986	212.243
SCARNA14	SCARNA14	0	1	0.760602	0	0.159444
SCARNA15	SCARNA15	0	1	-1.33893	2.57346	1.03199
SCARNA16	SCARNA16	-0.45213	1	-0.786431	30.3359	19.3908
SCARNA17	SCARNA17	-1.17192	1	-1.40492	36.2651	15.0987
SCARNA18	SCARNA18	0	1	2.34556	0	0.81507
SCARNA2	SCARNA2	-0.694996	1	-0.753971	435.717	285.375
SCARNA20	SCARNA20	0	1	-0.239398	0	0
SCARNA21	SCARNA21	0	1	0.0377987	54.1332	61.4161
SCARNA22	SCARNA22	0	1	1.56796	0.560279	2.27176
SCARNA23	SCARNA23	0	1	0.760602	0	0.16803
SCARNA27	SCARNA27	0	1	0.982994	0.370555	1.04018
SCARNA3	SCARNA3	0	1	-0.239398	0.324235	0.303387
SCARNA4	SCARNA4	-0.113866	1	-0.123921	1.99065	2.03199
SCARNA5	SCARNA5	-2.07371	1	-2.2249	199.44	47.0665
SCARNA6	SCARNA6	-1.54494	1	-1.69781	154.989	52.7209
SCARNA7	SCARNA7	-0.264514	1	-0.327336	416.247	366.448
SCARNA8	SCARNA8	0	1	0.0687242	3.56411	4.16868
SCARNA9	SCARNA9	-0.95493	1	-1.22078	30.4873	14.4182
SCARNA9L	SCARNA9L	-0.455493	1	-0.839791	12.5446	7.72068
SCART1	SCART1	0.450759	1	1.93053	0.0333227	0.1559
SCCPDH	SCCPDH	0.542206	1	0.716739	5.18777	9.42596
SCD	SCD	1.76625	1	1.78483	173.089	658.82
SCD5	SCD5	-1.19718	1	-1.30186	17.0602	7.64078
SCEL	SCEL	0.699218	1	0.902504	2.79329	5.77583
SCFD1	SCFD1	0.0924278	1	0.183024	24.2706	30.4387
SCFD2	SCFD2	0.0787817	1	0.243123	5.21473	6.82019
SCG2	SCG2	0	1	1.56796	0.0453829	0.169859
SCG3	SCG3	0	1	0.345564	0.00705285	0.0131987
SCG5	SCG5	0	1	-0.367722	2.62724	2.2476
SCGB1A1	SCGB1A1	0	1	0.760602	0	0.0483272
SCGB1B2P	SCGB1B2P	-0.6139	1	-2.56133	0.542906	0.072571
SCGB1C1	SCGB1C1	0	1	-1.2394	0.0541646	0
SCGB1D1	SCGB1D1	0	1	-0.239398	0	0
SCGB1D2	SCGB1D2	0	1	-0.239398	0	0
SCGB1D4	SCGB1D4	0	1	-0.239398	0	0
SCGB2A1	SCGB2A1	0	1	-0.239398	0	0
SCGB2A2	SCGB2A2	0	1	-1.2394	0.0461363	0
