# This file is generated by gfold V1.1.2 on Tue Jun 27 19:59:29 2017
# Normalization constants :
#    RWPE1	42835828	1
#    BPH1	41323878	1.01447
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	-0.0207234	0	0
SNORD114-25	SNORD114-25	0	1	-0.0207234	0	0
SNORD114-26	SNORD114-26	0	1	-0.0207234	0	0
SNORD114-27	SNORD114-27	0	1	-0.0207234	0	0
SNORD114-28	SNORD114-28	0	1	0.979277	0	0.340832
SNORD114-29	SNORD114-29	0	1	-0.0207234	0	0
SNORD114-3	SNORD114-3	0	1	0.979277	0.630944	1.63507
SNORD114-30	SNORD114-30	0	1	-0.0207234	0	0
SNORD114-31	SNORD114-31	0	1	-0.0207234	0	0
SNORD114-4	SNORD114-4	0	1	0.979277	0	0.232683
SNORD114-5	SNORD114-5	0	1	-0.0207234	0	0
SNORD114-6	SNORD114-6	0	1	0.979277	0	0.340832
SNORD114-7	SNORD114-7	0	1	1.97928	0	0.955227
SNORD114-8	SNORD114-8	0	1	0.979277	0	0.340832
SNORD114-9	SNORD114-9	0	1	-0.0207234	0	0
SNORD115-1	SNORD115-1	0	1	-0.0207234	0	0
SNORD115-10	SNORD115-10	0	1	-1.02072	0.0574999	0
SNORD115-11	SNORD115-11	0	1	-0.0207234	0	0
SNORD115-12	SNORD115-12	0	1	-1.02072	0.0960697	0
SNORD115-13	SNORD115-13	0	1	-0.0207234	0	0
SNORD115-14	SNORD115-14	0	1	-0.0207234	0	0
SNORD115-15	SNORD115-15	0	1	-0.0207234	0	0
SNORD115-16	SNORD115-16	0	1	-0.0207234	0	0
SNORD115-17	SNORD115-17	0	1	-1.02072	0.0948981	0
SNORD115-18	SNORD115-18	0	1	-1.02072	0.0948981	0
SNORD115-19	SNORD115-19	0	1	-1.02072	0.0948981	0
SNORD115-2	SNORD115-2	0	1	-0.0207234	0	0
SNORD115-20	SNORD115-20	0	1	-0.0207234	0	0
SNORD115-21	SNORD115-21	0	1	-0.0207234	0	0
SNORD115-22	SNORD115-22	0	1	-0.0207234	0	0
SNORD115-23	SNORD115-23	0	1	-0.0207234	0	0
SNORD115-24	SNORD115-24	0	1	-1.02072	0.328802	0
SNORD115-25	SNORD115-25	0	1	-1.02072	0.284694	0
SNORD115-26	SNORD115-26	0	1	-0.0207234	0	0
SNORD115-27	SNORD115-27	0	1	-0.0207234	0	0
SNORD115-28	SNORD115-28	0	1	0.979277	0	0.327015
SNORD115-29	SNORD115-29	0	1	-0.0207234	0	0
SNORD115-3	SNORD115-3	0	1	-0.0207234	0	0
SNORD115-30	SNORD115-30	0	1	-0.0207234	0	0
SNORD115-31	SNORD115-31	0	1	-0.0207234	0	0
SNORD115-32	SNORD115-32	0	1	-0.0207234	0	0
SNORD115-33	SNORD115-33	0	1	-0.0207234	0	0
SNORD115-34	SNORD115-34	0	1	-0.0207234	0	0
SNORD115-35	SNORD115-35	0	1	0.979277	0	0.295111
SNORD115-36	SNORD115-36	0	1	-0.0207234	0	0
SNORD115-37	SNORD115-37	0	1	-0.0207234	0	0
SNORD115-38	SNORD115-38	0	1	-0.0207234	0	0
SNORD115-39	SNORD115-39	0	1	-0.0207234	0	0
SNORD115-4	SNORD115-4	0	1	-0.0207234	0	0
SNORD115-40	SNORD115-40	0	1	-0.0207234	0	0
SNORD115-41	SNORD115-41	0	1	-0.0207234	0	0
SNORD115-42	SNORD115-42	0	1	-0.0207234	0	0
SNORD115-43	SNORD115-43	0	1	-0.0207234	0	0
SNORD115-44	SNORD115-44	0	1	-0.0207234	0	0
SNORD115-45	SNORD115-45	0	1	-0.0207234	0	0
SNORD115-46	SNORD115-46	0	1	-0.0207234	0	0
SNORD115-47	SNORD115-47	0	1	-0.0207234	0	0
SNORD115-48	SNORD115-48	0	1	-1.02072	0.30717	0
SNORD115-5	SNORD115-5	0	1	-1.02072	0.0972706	0
SNORD115-6	SNORD115-6	0	1	-1.02072	0.284694	0
SNORD115-7	SNORD115-7	0	1	-0.0207234	0	0
SNORD115-8	SNORD115-8	0	1	-0.0207234	0	0
SNORD115-9	SNORD115-9	0	1	-1.02072	0.0960697	0
SNORD116-1	SNORD116-1	0	1	-0.605686	1.20335	0.748425
SNORD116-10	SNORD116-10	-0.0772239	1	-1.60569	5.83624	1.86147
SNORD116-11	SNORD116-11	-0.371302	1	-2.48016	2.4835	0.257437
SNORD116-12	SNORD116-12	0	1	-1.24312	1.4901	0.514874
SNORD116-13	SNORD116-13	-1.1876	1	-2.39418	13.9076	2.57437
SNORD116-14	SNORD116-14	-0.644	1	-1.16511	31.0438	14.4165
SNORD116-15	SNORD116-15	0	1	-0.648755	8.19557	5.40618
SNORD116-16	SNORD116-16	0	1	-1.21337	3.72526	1.54462
SNORD116-17	SNORD116-17	-2.5951	1	-2.96297	81.9557	10.9411
SNORD116-18	SNORD116-18	-2.02029	1	-2.67784	40.4811	6.43593
SNORD116-19	SNORD116-19	-2.5951	1	-2.96297	81.9557	10.9411
SNORD116-2	SNORD116-2	-0.509631	1	-1.30452	6.58447	2.73015
SNORD116-20	SNORD116-20	-2.16452	1	-2.76697	51.4085	7.72311
SNORD116-21	SNORD116-21	-2.17604	1	-2.75344	55.8789	8.49542
SNORD116-22	SNORD116-22	0	1	-0.103186	4.22196	4.11899
SNORD116-23	SNORD116-23	0	1	-0.342652	2.23515	1.80206
SNORD116-24	SNORD116-24	0	1	0.11678	2.23515	2.57437
SNORD116-25	SNORD116-25	0	1	-1.60569	0.496701	0
SNORD116-26	SNORD116-26	-1.40595	1	-4.34265	4.52606	0
SNORD116-27	SNORD116-27	-1.26821	1	-3.07962	5.96041	0.514874
SNORD116-28	SNORD116-28	0	1	0.979277	0	0.260205
SNORD116-29	SNORD116-29	0	1	-1.02072	0.823939	0.284695
SNORD116-3	SNORD116-3	0	1	0.201669	0.601674	0.748425
SNORD116-30	SNORD116-30	0	1	-1.02072	0.274646	0
SNORD116-4	SNORD116-4	0	1	0.394314	6.19356	8.64253
SNORD116-5	SNORD116-5	-0.89128	1	-2.25338	5.5354	1.12264
SNORD116-6	SNORD116-6	-0.360991	1	-1.22236	10.7196	4.69166
SNORD116-7	SNORD116-7	-0.89128	1	-2.25338	5.5354	1.12264
SNORD116-8	SNORD116-8	0	1	-0.0207234	0.24067	0.249475
SNORD116-9	SNORD116-9	0	1	0.201669	0.601674	0.748425
SNORD117	SNORD117	0	1	-0.0207234	0	0
SNORD119	SNORD119	0	1	-0.0207234	2.18859	2.26866
SNORD11B	SNORD11B	0.188327	1	0.506207	38.5608	57.6889
SNORD12	SNORD12	-1.32146	1	-1.67109	93.3798	30.6522
SNORD121A	SNORD121A	0	1	0.564239	0.769614	1.32962
SNORD121B	SNORD121B	0	1	-1.60569	3.25056	0.918953
SNORD123	SNORD123	0	1	-0.0207234	0.265283	0.27499
SNORD124	SNORD124	0	1	0.0496659	4.30635	4.69885
SNORD125	SNORD125	0	1	1.64224	1.21588	4.53733
SNORD126	SNORD126	0	1	0.564239	0.707423	1.22218
SNORD127	SNORD127	0	1	0.18091	4.48034	5.37757
SNORD12B	SNORD12B	-0.19539	1	-0.572263	43.2901	30.5425
SNORD12C	SNORD12C	-0.156148	1	-0.676769	30.4371	19.9106
SNORD15A	SNORD15A	0	1	0.0090239	7.4136	7.84835
SNORD15B	SNORD15B	0.680323	1	1.27994	6.39587	16.5747
SNORD16	SNORD16	-1.443	1	-1.56718	655.759	232.553
SNORD17	SNORD17	-0.824089	1	-0.885695	820.127	466.726
SNORD18A	SNORD18A	-1.19424	1	-1.2854	1519.76	655.449
SNORD18B	SNORD18B	2.81461	1	3.29216	15.6745	164.554
SNORD18C	SNORD18C	-2.84606	1	-3.52708	86.7596	7.58479
SNORD19	SNORD19	-0.0346724	1	-0.494655	38.0891	28.3384
SNORD19B	SNORD19B	-0.599127	1	-1.01311	47.1919	24.4593
SNORD1A	SNORD1A	0	1	0.301205	0.946417	1.30806
SNORD1B	SNORD1B	0	1	-1.60569	2.17162	0.562769
SNORD1C	SNORD1C	0	1	-0.946723	5.38729	2.7922
SNORD2	SNORD2	0.234763	1	0.546506	63.3648	97.4877
SNORD20	SNORD20	0	1	-0.0207234	4.08537	4.23484
SNORD21	SNORD21	0	1	-0.407747	3.93178	3.05673
SNORD22	SNORD22	-0.047001	1	-0.322993	60.5857	50.8949
SNORD23	SNORD23	-1.31287	1	-1.65186	80.6462	26.839
SNORD24	SNORD24	-0.831029	1	-1.62841	19.6098	6.45309
SNORD25	SNORD25	0	1	-0.0680292	32.0557	32.1451
SNORD26	SNORD26	0	1	0.332914	27.7027	36.7826
SNORD27	SNORD27	-0.740204	1	-1.00812	147.527	76.9665
SNORD28	SNORD28	0	1	0.0947538	66.9222	75.1785
SNORD29	SNORD29	0	1	-0.0688177	87.2742	87.489
SNORD30	SNORD30	-0.132136	1	-0.434075	94.7138	73.6344
SNORD31	SNORD31	0.412391	1	0.861625	28.1513	54.0921
SNORD32A	SNORD32A	-0.637615	1	-0.818415	264.481	157.589
SNORD32B	SNORD32B	0	1	-0.0207234	0	0
SNORD33	SNORD33	-1.76235	1	-2.13864	110.818	26.24
SNORD34	SNORD34	-1.2921	1	-2.05467	30.0655	7.33306
SNORD35A	SNORD35A	-1.10463	1	-1.43576	97.4516	37.7055
SNORD35B	SNORD35B	-1.19575	1	-1.52974	99.0148	35.8814
SNORD36A	SNORD36A	0	1	-0.321478	59.9835	50.4148
SNORD36B	SNORD36B	-0.777899	1	-0.858963	1559.84	904.228
SNORD36C	SNORD36C	-0.668866	1	-1.33388	28.223	11.5578
SNORD37	SNORD37	-0.191113	1	-0.371497	276.602	224.758
SNORD38A	SNORD38A	-1.03375	1	-1.15127	843.377	399.114
SNORD38B	SNORD38B	0	1	-1.24312	6.76665	2.80569
SNORD41	SNORD41	0	1	0.979277	3.00149	6.56832
SNORD42A	SNORD42A	0	1	-1.24312	2.22333	0.768225
SNORD42B	SNORD42B	2.05053	1	2.78663	6.62021	50.2041
SNORD43	SNORD43	-0.121381	1	-1.21337	11.6725	5.074
SNORD44	SNORD44	-2.83158	1	-3.01967	1045.93	135.277
SNORD45A	SNORD45A	-0.515938	1	-1.14471	23.3449	10.9472
SNORD45B	SNORD45B	-0.587286	1	-1.10386	40.7715	19.7683
SNORD45C	SNORD45C	-1.34511	1	-2.21055	21.5492	4.65367
SNORD46	SNORD46	0	1	-0.81909	9.29033	5.43245
SNORD47	SNORD47	-2.35583	1	-2.54156	640.015	115.338
SNORD48	SNORD48	-3.43768	1	-3.90187	262.995	18.1493
SNORD49A	SNORD49A	-1.77644	1	-2.12475	150.92	36.1282
SNORD49B	SNORD49B	-1.69697	1	-1.8422	1147.79	336.266
SNORD4A	SNORD4A	0	1	-0.628406	20.4268	13.78
SNORD4B	SNORD4B	0	1	-1.21337	4.73208	1.96209
SNORD5	SNORD5	0	1	0.394314	15.0303	20.8841
SNORD50A	SNORD50A	-1.21489	1	-1.51435	142.56	52.27
SNORD50B	SNORD50B	-1.16373	1	-1.41448	206.159	81.1181
SNORD51	SNORD51	0	1	-0.6728	3.33499	2.07421
SNORD52	SNORD52	0	1	-0.0207234	0	0
SNORD53	SNORD53	0	1	1.56424	0.614341	2.54727
SNORD54	SNORD54	-1.18496	1	-1.28189	1490	644.157
SNORD55	SNORD55	0	1	-0.746548	13.2498	8.17537
SNORD56	SNORD56	0	1	0.267708	79.8989	101.227
SNORD56B	SNORD56B	0	1	-1.02072	0.328802	0
SNORD57	SNORD57	0.408867	1	0.629942	120.291	195.945
SNORD58A	SNORD58A	0	1	-1.02072	6.82391	3.35064
SNORD58B	SNORD58B	-0.200749	1	-0.412571	203.384	160.594
SNORD58C	SNORD58C	0	1	0.631353	3.37205	5.64645
SNORD59A	SNORD59A	0.291018	1	0.545689	89.0221	136.805
SNORD59B	SNORD59B	0	1	0.325452	54.7828	72.2746
SNORD6	SNORD6	0	1	0.171922	6.57604	7.83914
SNORD60	SNORD60	-0.330503	1	-0.982249	20.5323	10.7875
SNORD61	SNORD61	0	1	0.464703	4.47711	6.62989
SNORD62A	SNORD62A	0	1	-0.895193	1.35726	0.703462
SNORD62B	SNORD62B	0	1	-0.895193	1.35726	0.703462
SNORD63	SNORD63	-0.262579	1	-2.02072	6.52285	1.42348
SNORD64	SNORD64	-1.01361	1	-2.40539	16.0279	2.88944
SNORD65	SNORD65	-2.49464	1	-2.72699	475.533	75.2492
SNORD66	SNORD66	1.0862	1	1.35155	65.4273	176.08
SNORD67	SNORD67	0	1	1.48178	1.05157	3.48816
SNORD68	SNORD68	-0.350603	1	-0.592054	153.363	106.879
SNORD69	SNORD69	-0.509616	1	-2.43576	4.54772	0.628548
SNORD7	SNORD7	0	1	-0.283758	1.20335	0.9979
SNORD70	SNORD70	0	1	-1.34265	1.06113	0.27499
SNORD71	SNORD71	0	1	-1.02072	1.35726	0.562769
SNORD72	SNORD72	-2.14115	1	-2.21062	3735.77	848.48
SNORD73A	SNORD73A	-0.0476207	1	-0.946723	13.2887	7.07358
SNORD74	SNORD74	0	1	0.0680858	20.1026	22.1825
SNORD75	SNORD75	0	1	-0.658153	10.5052	6.85641
SNORD76	SNORD76	-3.20278	1	-3.34586	1683.72	173.875
SNORD77	SNORD77	-3.63818	1	-3.89273	969.006	68.2335
SNORD78	SNORD78	-2.91261	1	-3.11739	1053.55	127.269
SNORD79	SNORD79	-2.98363	1	-3.13443	1326.92	158.638
SNORD8	SNORD8	0	1	1.11678	0.856695	2.2201
SNORD80	SNORD80	0	1	-0.104139	58.198	56.919
SNORD81	SNORD81	-2.32813	1	-2.65587	380.577	63.0302
SNORD82	SNORD82	0.376805	1	0.674212	62.5644	105.185
SNORD83A	SNORD83A	-0.125027	1	-0.931456	11.3039	6.11345
SNORD83B	SNORD83B	-0.469626	1	-0.97492	30.8756	16.3929
SNORD84	SNORD84	0	1	-0.0207234	0	0
SNORD85	SNORD85	0	1	1.3012	0.311266	1.29062
SNORD86	SNORD86	0.538951	1	0.738121	120.525	211.601
SNORD87	SNORD87	-1.85788	1	-2.38147	69.1133	13.6916
SNORD88A	SNORD88A	0	1	-0.435761	5.5354	4.24108
SNORD88B	SNORD88B	-0.487359	1	-0.701546	151.381	97.7942
SNORD88C	SNORD88C	-0.399385	1	-1.82808	8.18276	2.24528
SNORD89	SNORD89	0	1	0.171922	1.22868	1.48591
SNORD9	SNORD9	0	1	-0.0207234	0.9066	0.93977
SNORD90	SNORD90	0	1	-0.480155	6.98167	5.20167
SNORD91A	SNORD91A	0	1	-1.60569	0.507499	0
SNORD91B	SNORD91B	0	1	-0.757689	1.08581	0.562769
SNORD92	SNORD92	0	1	-0.0207234	0	0
SNORD93	SNORD93	0	1	-0.88322	5.99397	3.27015
SNORD94	SNORD94	-0.545068	1	-1.64221	6.64564	2.11963
SNORD95	SNORD95	0	1	-0.213369	8.52276	7.68225
SNORD96A	SNORD96A	0	1	0.401103	34.0447	47.3899
SNORD96B	SNORD96B	0	1	-0.0207234	0	0
SNORD97	SNORD97	0	1	-0.401545	20.3857	16.1895
SNORD98	SNORD98	0	1	1.56424	1.0453	3.97298
SNORD99	SNORD99	-1.36111	1	-1.94272	41.7291	11.1921
SNPH	SNPH	-0.533797	1	-0.869782	1.26682	0.726845
SNRK	SNRK	-0.677708	1	-0.819754	6.76399	4.02777
SNRK-AS1	SNRK-AS1	-0.570936	1	-0.766369	5.21986	3.22422
SNRNP200	SNRNP200	0.900058	1	0.959685	15.3412	31.3794
SNRNP25	SNRNP25	1.93053	1	2.0878	11.6725	52.2531
SNRNP27	SNRNP27	-0.300528	1	-0.500546	10.8283	8.04392
SNRNP35	SNRNP35	-0.457325	1	-0.667086	6.19532	4.09935
SNRNP40	SNRNP40	0.689067	1	0.769907	38.8268	69.632
SNRNP48	SNRNP48	-0.534201	1	-0.642487	13.5438	9.12177
SNRNP70	SNRNP70	0.594433	1	0.676455	32.6562	54.8915
SNRPA	SNRPA	0.837956	1	0.950664	18.9597	38.5492
SNRPA1	SNRPA1	0.794207	1	0.948294	15.5413	31.5571
SNRPB	SNRPB	0.547808	1	0.606609	108.221	173.297
SNRPB2	SNRPB2	0	1	-0.0504385	25.8725	26.2721
SNRPC	SNRPC	0.612396	1	0.710357	35.7943	61.6013
SNRPD1	SNRPD1	0.233712	1	0.356194	18.957	25.522
SNRPD2	SNRPD2	0.187543	1	0.24467	169.762	211.519
SNRPD2P2	SNRPD2P2	0	1	-0.0207234	0	0
SNRPD3	SNRPD3	0.446477	1	0.518606	22.3089	33.6105
SNRPE	SNRPE	0.843329	1	0.96216	17.8973	36.6819
SNRPF	SNRPF	1.70815	1	1.86617	16.368	62.8322
SNRPG	SNRPG	0.728812	1	0.866802	36.2472	69.5462
SNRPN	SNRPN	0	1	-0.0890987	28.0913	27.7706
SNTA1	SNTA1	2.62706	1	2.823	3.17252	23.6717
SNTB1	SNTB1	-4.03695	1	-5.49321	1.03703	0.0194565
SNTB2	SNTB2	0.793956	1	0.881322	5.36616	10.3969
SNTG1	SNTG1	0	1	-0.0207234	0	0
SNTG2	SNTG2	0	1	-0.0207234	0	0
SNTN	SNTN	0	1	-0.0207234	0	0
SNUPN	SNUPN	0	1	-0.0344472	10.1406	10.412
SNURF	SNURF	0	1	-0.0858925	39.2739	38.912
SNW1	SNW1	0.328757	1	0.41384	29.6179	41.4972
SNX1	SNX1	-0.312043	1	-0.391567	11.4296	9.1616
SNX10	SNX10	2.31964	1	2.56086	1.64924	10.2736
SNX11	SNX11	0.284906	1	0.445539	7.25034	10.3869
SNX12	SNX12	0.00453413	1	0.0914245	26.2653	29.428
SNX13	SNX13	0	1	0.0803319	9.03604	10.0466
SNX14	SNX14	0.514215	1	0.609305	13.5712	21.775
SNX15	SNX15	0.0477259	1	0.210876	9.39095	11.4319
SNX16	SNX16	-0.0965711	1	-0.364208	2.38448	1.94657
SNX17	SNX17	0	1	-0.00506841	25.3697	26.5849
SNX18	SNX18	-0.672186	1	-0.779334	9.18501	5.62609
SNX19	SNX19	0.775048	1	0.858265	9.56766	18.2429
SNX2	SNX2	-0.549432	1	-0.642111	10.8615	7.31759
SNX20	SNX20	0	1	-0.0207234	0	0
SNX21	SNX21	0	1	0.0671431	7.69855	8.48184
SNX22	SNX22	0.309198	1	0.346233	92.8378	124.109
SNX24	SNX24	-0.0807675	1	-0.272571	7.28642	6.34136
SNX25	SNX25	0.224626	1	0.443945	2.89905	4.14992
SNX27	SNX27	0	1	0.066397	5.7135	6.29142
SNX29	SNX29	-0.63413	1	-0.797241	3.23981	1.95928
SNX29P1	SNX29P1	-1.85434	1	-2.42823	4.51225	0.861615
SNX29P2	SNX29P2	-1.26158	1	-1.80499	2.26822	0.671773
SNX3	SNX3	0	1	0.0103577	81.2608	86.0687
SNX30	SNX30	-0.301632	1	-0.417676	5.91757	4.65783
SNX31	SNX31	0	1	0.394314	0.0190183	0.0295712
SNX32	SNX32	-0.557622	1	-1.05364	1.80735	0.908353
SNX33	SNX33	-0.530518	1	-0.638221	17.6405	11.9162
SNX4	SNX4	1.562	1	1.71697	5.47176	18.9384
SNX5	SNX5	-0.217719	1	-0.280746	57.1226	49.4453
SNX6	SNX6	0.317734	1	0.374463	45.8396	62.4924
SNX7	SNX7	-0.493101	1	-0.658771	12.7616	8.49583
SNX8	SNX8	0.774478	1	0.949805	2.68168	5.45209
SNX9	SNX9	0.0330283	1	0.143997	9.39565	10.9181
SOAT1	SOAT1	0.624978	1	0.73467	4.90755	8.58988
SOAT2	SOAT2	0	1	-1.82808	0.0675686	0.0116735
SOBP	SOBP	0	1	-0.342652	0.0149839	0.0116491
SOCS1	SOCS1	0.0758078	1	1.42674	0.191981	0.577116
SOCS2	SOCS2	0.521434	1	0.692114	3.65565	6.21486
SOCS2-AS1	SOCS2-AS1	0	1	-0.268651	0.732071	0.63238
SOCS3	SOCS3	0.270097	1	0.457868	4.63146	6.69299
SOCS4	SOCS4	0	1	0.051093	12.6513	13.7837
SOCS5	SOCS5	-0.365567	1	-0.496241	7.84174	5.84474
SOCS6	SOCS6	-0.816056	1	-0.917824	12.3114	6.85075
SOCS7	SOCS7	0.00504414	1	0.113613	5.3344	6.06949
SOD1	SOD1	2.15287	1	2.23479	48.2623	238.982
SOD2	SOD2	-2.06682	1	-2.1323	181.472	43.5175
SOD3	SOD3	0	1	1.56424	0	0.0316535
SOGA1	SOGA1	1.02893	1	1.18156	1.81923	4.34286
SOGA3	SOGA3	0	1	0.763548	0.0335813	0.0614294
SOHLH1	SOHLH1	0	1	-0.0207234	0	0
SOHLH2	SOHLH2	-2.6476	1	-3.96324	0.837918	0.0498363
SON	SON	0.208217	1	0.263214	14.6251	18.4583
SORBS1	SORBS1	1.52886	1	2.35125	0.049238	0.277527
SORBS2	SORBS2	2.8619	1	3.39918	0.0935982	1.06455
SORBS3	SORBS3	-0.43321	1	-0.777054	1.7706	1.08354
SORCS1	SORCS1	0	1	-0.0207234	0	0
SORCS2	SORCS2	-2.60038	1	-2.94292	2.91956	0.395789
SORCS3	SORCS3	0.630086	1	3.67972	0	0.050441
SORCS3-AS1	SORCS3-AS1	0	1	-0.0207234	0	0
SORD	SORD	2.17635	1	2.26283	14.355	72.4803
SORL1	SORL1	1.27076	1	1.33115	9.06736	23.994
SORT1	SORT1	1.11565	1	1.20808	5.89894	14.3358
SOS1	SOS1	-0.4829	1	-0.666715	2.36873	1.56808
SOS2	SOS2	-0.311871	1	-0.432294	7.90907	6.1625
SOST	SOST	2.12037	1	3.97928	0.01015	0.326162
SOSTDC1	SOSTDC1	0.57441	1	2.48178	0.0249812	0.207162
SOWAHA	SOWAHA	1.14841	1	1.78663	0.208317	0.7732
SOWAHB	SOWAHB	0	1	-0.0805328	1.56645	1.55749
SOWAHC	SOWAHC	0	1	-0.00334454	13.6538	14.325
SOWAHD	SOWAHD	0	1	0.979277	0.0880941	0.197854
SOX1	SOX1	0	1	-0.0207234	0	0
SOX10	SOX10	0	1	-0.435761	0.0244706	0.0169106
SOX11	SOX11	0	1	-0.0207234	0	0
SOX12	SOX12	-1.75903	1	-2.02452	3.81398	0.981886
SOX13	SOX13	1.30341	1	1.52145	1.75961	5.32344
SOX14	SOX14	0	1	-0.0207234	0	0
SOX15	SOX15	0.413139	1	0.60696	8.15566	13.0717
SOX17	SOX17	0	1	-0.0207234	0	0
SOX18	SOX18	0	1	1.97928	0	0.042579
SOX2	SOX2	1.92937	1	2.20593	1.56129	7.61038
SOX2-OT	SOX2-OT	0	1	-0.255189	0.108634	0.0948286
SOX21	SOX21	0	1	2.3012	0	0.0385489
SOX21-AS1	SOX21-AS1	0	1	1.97928	0	0.0243125
SOX3	SOX3	0	1	-0.0207234	0	0
SOX30	SOX30	0	1	-2.02072	0.0214502	0
SOX4	SOX4	-1.69338	1	-1.79321	23.4742	7.11884
SOX5	SOX5	0	1	-0.0207234	0	0
SOX6	SOX6	-2.35982	1	-3.14271	0.366518	0.0413527
SOX7	SOX7	0	1	0.208218	2.22909	2.70929
SOX8	SOX8	-1.71811	1	-3.48016	0.245011	0.0158735
SOX9	SOX9	-1.54119	1	-1.95767	1.7209	0.461345
SOX9-AS1	SOX9-AS1	-0.0201159	1	-1.6728	0.108269	0.0320659
SP1	SP1	-0.557279	1	-0.624481	18.975	12.942
SP100	SP100	0.0511631	1	0.160472	5.40138	6.3487
SP110	SP110	1.71005	1	2.03676	0.917553	3.98381
SP140	SP140	1.62988	1	1.9586	0.798677	3.28445
SP140L	SP140L	1.41487	1	1.60216	3.60499	11.5281
SP2	SP2	0	1	0.0947538	0.262556	0.29549
SP3	SP3	0.153648	1	0.209606	23.202	28.2148
SP4	SP4	0.506284	1	0.642864	3.92437	6.44614
SP5	SP5	0	1	0.268783	0.0959217	0.124289
SP6	SP6	0.522916	1	0.823049	1.09593	2.04364
SP7	SP7	0	1	-1.1362	0.0919092	0.0396967
SP8	SP8	0	1	2.78663	0	0.0389366
SP9	SP9	0	1	0.979277	0	0.0166317
SPA17	SPA17	0.389983	1	0.678167	5.33172	8.98749
SPACA1	SPACA1	0	1	-0.0207234	0	0
SPACA3	SPACA3	0	1	-0.0207234	0	0
SPACA4	SPACA4	0	1	-0.757689	0.0960697	0.0497924
SPACA5	SPACA5	0	1	-0.0207234	0	0
SPACA5B	SPACA5B	0	1	-0.0207234	0	0
SPACA6P	SPACA6P	-0.252361	1	-0.709365	1.61655	1.03499
SPACA6P-AS	SPACA6P-AS	0	1	-0.15399	0.194443	0.183234
SPACA7	SPACA7	0	1	-0.0207234	0	0
SPAG1	SPAG1	0.893748	1	1.10952	1.98643	4.51444
SPAG11A	SPAG11A	0	1	2.3012	0	0.128037
SPAG11B	SPAG11B	0	1	2.3012	0	0.0659825
SPAG16	SPAG16	0.0959272	1	0.335811	2.69275	3.57606
SPAG17	SPAG17	0	1	0.088901	0.12123	0.135855
SPAG4	SPAG4	0	1	0.295304	0.771734	0.999962
SPAG5	SPAG5	2.09399	1	2.1853	9.8885	47.3179
SPAG5-AS1	SPAG5-AS1	0.619449	1	0.760547	15.1186	26.947
SPAG6	SPAG6	0	1	-2.02072	0.0223112	0
SPAG7	SPAG7	-0.533166	1	-0.677275	31.4986	20.705
SPAG8	SPAG8	0	1	-0.133934	0.520556	0.498094
SPAG9	SPAG9	0.4804	1	0.540618	13.7845	21.0865
SPAM1	SPAM1	0	1	-0.0207234	0	0
SPANXA1	SPANXA1	0	1	-0.0207234	0	0
SPANXA2	SPANXA2	0	1	-0.0207234	0	0
SPANXA2-OT1	SPANXA2-OT1	0	1	2.3012	0	0.0569725
SPANXB1	SPANXB1	0	1	-0.0207234	0	0
SPANXC	SPANXC	0	1	-0.0207234	0	0
SPANXD	SPANXD	0	1	-0.0207234	0	0
SPANXN1	SPANXN1	0	1	-0.0207234	0	0
SPANXN2	SPANXN2	0	1	-0.0207234	0	0
SPANXN3	SPANXN3	0	1	-0.0207234	0	0
SPANXN4	SPANXN4	0	1	-0.0207234	0	0
SPANXN5	SPANXN5	0	1	-0.0207234	0	0
SPARC	SPARC	3.85023	1	4.04493	1.93132	33.6293
SPARCL1	SPARCL1	0	1	-1.48016	0.0746799	0.0232237
SPAST	SPAST	0.157455	1	0.27781	6.28742	8.01685
SPATA12	SPATA12	-1.32097	1	-3.26865	0.174144	0.0100286
SPATA13	SPATA13	1.6601	1	1.87632	0.633222	2.45082
SPATA13-AS1	SPATA13-AS1	0	1	-0.0207234	0	0
SPATA16	SPATA16	0	1	-0.0207234	0	0
SPATA17	SPATA17	-1.3543	1	-2.30083	1.26649	0.254727
SPATA18	SPATA18	-2.75851	1	-3.20489	2.75796	0.309523
SPATA19	SPATA19	0	1	-0.0207234	0	0
SPATA2	SPATA2	0.290499	1	0.51835	1.95807	2.95179
SPATA20	SPATA20	-0.123772	1	-0.221446	21.3084	19.2179
SPATA21	SPATA21	-0.528972	1	-2.60569	0.127441	0.0120095
SPATA22	SPATA22	0	1	-0.0207234	0	0
SPATA24	SPATA24	-0.26046	1	-0.702753	4.99265	3.21227
SPATA25	SPATA25	-0.114515	1	-0.985958	1.29875	0.673132
SPATA2L	SPATA2L	0.522562	1	0.819029	1.93626	3.60038
SPATA3	SPATA3	0	1	-0.0207234	0	0
SPATA3-AS1	SPATA3-AS1	0.800763	1	2.4647	0.0266115	0.1862
SPATA31A1	SPATA31A1	0	1	-0.0207234	0	0
SPATA31A3	SPATA31A3	0	1	-0.0207234	0	0
SPATA31A5	SPATA31A5	0	1	-0.0207234	0	0
SPATA31A6	SPATA31A6	0	1	-0.0207234	0	0
