# This file is generated by gfold V1.1.2 on Tue Jun 27 19:35:14 2017
# Normalization constants :
#    RWPE1	42835828	1
#    AQ0415	40022355	1.00585
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	-0.00840875	0	0
PLA2G2A	PLA2G2A	0	1	-0.00840875	0	0
PLA2G2C	PLA2G2C	0	1	-0.00840875	0	0
PLA2G2D	PLA2G2D	0	1	-0.00840875	0	0
PLA2G2E	PLA2G2E	0	1	-0.00840875	0	0
PLA2G2F	PLA2G2F	0	1	2.31352	0	0.0367577
PLA2G3	PLA2G3	0	1	-1.00841	0.00864948	0
PLA2G4A	PLA2G4A	-1.2047	1	-1.7939	1.03649	0.315739
PLA2G4B	PLA2G4B	-1.72622	1	-1.96636	7.78449	2.13774
PLA2G4C	PLA2G4C	-0.676372	1	-1.30675	0.818483	0.350408
PLA2G4D	PLA2G4D	0	1	0.406629	0.0325683	0.0488009
PLA2G4E	PLA2G4E	0	1	-1.42345	0.0732735	0.0261415
PLA2G4F	PLA2G4F	0	1	0.269444	0.74875	0.97311
PLA2G5	PLA2G5	0	1	-0.00840875	0	0
PLA2G6	PLA2G6	-0.771031	1	-1.16253	1.61394	0.771976
PLA2G7	PLA2G7	0	1	0.991591	0	0.0126001
PLA2R1	PLA2R1	0	1	-0.177163	1.62593	1.54771
PLAA	PLAA	0.165254	1	0.264514	9.81581	12.6948
PLAC1	PLAC1	0	1	0.313519	1.14029	1.53112
PLAC4	PLAC4	0	1	0.303052	0.191256	0.254628
PLAC8	PLAC8	0.0999358	1	0.49202	1.38999	2.10961
PLAC8L1	PLAC8L1	-0.831702	1	-2.29381	1.2236	0.241244
PLAC9	PLAC9	0	1	-1.46784	0.346879	0.111379
PLAG1	PLAG1	0	1	0.256354	0.881241	1.13387
PLAGL1	PLAGL1	1.60781	1	2.00005	0.474583	2.06201
PLAGL2	PLAGL2	0.379584	1	0.643165	1.07314	1.8068
PLAT	PLAT	0	1	0.543001	0.41937	0.661465
PLAU	PLAU	1.17127	1	1.24409	25.9224	66.1155
PLAUR	PLAUR	1.4816	1	1.62599	8.10734	26.9655
PLB1	PLB1	-1.22185	1	-2.09587	0.301952	0.0723534
PLBD1	PLBD1	2.57734	1	3.03041	0.652498	5.83266
PLBD2	PLBD2	0.451092	1	0.737964	1.75582	3.15855
PLCB1	PLCB1	-6.18503	1	-7.92429	1.5613	0.00346691
PLCB2	PLCB2	0	1	1.21398	0.0456929	0.12004
PLCB3	PLCB3	-0.264658	1	-0.359723	11.5176	9.66202
PLCB4	PLCB4	1.0818	1	1.29051	1.45648	3.84197
PLCD1	PLCD1	-2.04222	1	-2.24276	11.1837	2.53764
PLCD3	PLCD3	0	1	-0.0627359	15.4758	15.9513
PLCD4	PLCD4	-1.44623	1	-1.99153	1.21881	0.324193
PLCE1	PLCE1	-1.58725	1	-1.77051	3.99343	1.25799
PLCE1-AS1	PLCE1-AS1	-0.250264	1	-2.00841	0.315024	0.0709831
PLCG1	PLCG1	-0.943514	1	-1.03122	19.7255	10.388
PLCG2	PLCG2	0.116381	1	0.130812	276.689	326.141
PLCH1	PLCH1	0	1	-1.33034	0.014287	0.00382283
PLCH2	PLCH2	-3.77201	1	-4.05765	10.782	0.692191
PLCL1	PLCL1	0.31143	1	1.01396	0.109518	0.241995
PLCL2	PLCL2	1.72071	1	2.1746	0.321851	1.58459
PLCXD1	PLCXD1	0	1	0.0206935	8.52145	9.30643
PLCXD2	PLCXD2	1.3143	1	1.54068	3.08658	9.68965
PLCXD3	PLCXD3	6.46335	1	9.20104	0	1.90809
PLCZ1	PLCZ1	0	1	-0.00840875	0	0
PLD1	PLD1	0.0706948	1	0.244395	2.64641	3.37571
PLD2	PLD2	0.098284	1	0.268109	4.73443	6.1393
PLD3	PLD3	0.231803	1	0.30534	35.0221	46.5926
PLD4	PLD4	0	1	-1.33034	0.0482832	0.0129194
PLD5	PLD5	0	1	-0.00840875	0	0
PLD6	PLD6	0	1	-0.157856	3.39711	3.27717
PLEC	PLEC	0	1	-0.00226018	45.1527	48.5333
PLEK	PLEK	0	1	1.57655	0	0.0175218
PLEK2	PLEK2	-0.616302	1	-0.72944	36.9362	23.9763
PLEKHA1	PLEKHA1	-1.20598	1	-1.27312	46.6788	20.7891
PLEKHA2	PLEKHA2	0.72531	1	0.814372	9.12688	17.282
PLEKHA3	PLEKHA3	-0.0505954	1	-0.230801	7.07251	6.48686
PLEKHA4	PLEKHA4	2.4716	1	2.75459	1.13582	8.29896
PLEKHA5	PLEKHA5	0.37876	1	0.507677	2.78473	4.26343
PLEKHA6	PLEKHA6	2.9482	1	3.10537	1.5366	14.2623
PLEKHA7	PLEKHA7	4.61362	1	4.8912	0.67005	21.5562
PLEKHA8	PLEKHA8	0.506824	1	0.633624	3.02021	5.04602
PLEKHA8P1	PLEKHA8P1	0.509545	1	0.713649	5.33349	9.42491
PLEKHB1	PLEKHB1	4.75114	1	5.92941	0.0726502	5.2875
PLEKHB2	PLEKHB2	0.0871637	1	0.147028	31.1075	37.0824
PLEKHD1	PLEKHD1	0	1	1.99159	0	0.0413676
PLEKHF1	PLEKHF1	-0.11657	1	-0.430751	3.5306	2.81614
PLEKHF2	PLEKHF2	-0.277915	1	-0.390386	16.0698	13.1967
PLEKHG1	PLEKHG1	-1.71144	1	-2.09685	1.19031	0.296918
PLEKHG2	PLEKHG2	-0.212184	1	-0.387264	2.57479	2.11857
PLEKHG3	PLEKHG3	0	1	-0.000409307	19.0792	20.534
PLEKHG4	PLEKHG4	-0.244334	1	-0.33827	9.85203	8.38867
PLEKHG4B	PLEKHG4B	0	1	0.477018	0.0385197	0.0585864
PLEKHG5	PLEKHG5	-0.705831	1	-0.848997	5.89464	3.52121
PLEKHG6	PLEKHG6	2.9396	1	3.29415	0.580363	6.19067
PLEKHG7	PLEKHG7	0	1	1.31352	0.0357284	0.107072
PLEKHH1	PLEKHH1	0.996604	1	1.32819	0.485461	1.31807
PLEKHH2	PLEKHH2	0	1	0.05608	0.584127	0.653934
PLEKHH3	PLEKHH3	-0.0468124	1	-0.196635	7.68115	7.2146
PLEKHJ1	PLEKHJ1	0.96213	1	1.11249	13.7188	31.9574
PLEKHM1	PLEKHM1	0.487187	1	0.592571	7.36165	11.9531
PLEKHM1P	PLEKHM1P	0.431055	1	0.552808	10.1066	15.9647
PLEKHM2	PLEKHM2	0.0430804	1	0.137144	13.7057	16.227
PLEKHM3	PLEKHM3	0.162909	1	0.355355	1.27591	1.75797
PLEKHN1	PLEKHN1	0	1	0.310121	0.804998	1.07698
PLEKHO1	PLEKHO1	2.01366	1	2.35269	1.56115	8.64842
PLEKHO2	PLEKHO2	0	1	-0.304902	1.58101	1.37655
PLEKHS1	PLEKHS1	0	1	1.57655	0	0.0114118
PLET1	PLET1	0	1	-2.33034	0.0605969	0
PLG	PLG	-2.02484	1	-2.7633	0.741636	0.11255
PLGLA	PLGLA	1.05058	1	1.82809	0.555171	2.19853
PLGLB1	PLGLB1	1.55596	1	1.98154	0.550479	2.365
PLGLB2	PLGLB2	1.51013	1	1.93189	0.565422	2.34607
PLGRKT	PLGRKT	0.410453	1	0.62148	9.60023	15.9139
PLIN1	PLIN1	-1.69132	1	-4.59337	0.181152	0
PLIN2	PLIN2	0.497006	1	0.813254	1.90276	3.60856
PLIN3	PLIN3	1.07802	1	1.17461	17.1396	41.6647
PLIN4	PLIN4	-2.29756	1	-2.69547	1.77117	0.291038
PLIN5	PLIN5	0	1	0.213984	0.0478184	0.0614159
PLK1	PLK1	2.16015	1	2.3162	5.76897	30.9762
PLK2	PLK2	1.85707	1	1.89881	66.8185	268.27
PLK3	PLK3	0	1	0.164464	6.44511	7.77767
PLK4	PLK4	0.354385	1	0.475598	7.63166	11.4267
PLK5	PLK5	0	1	-0.00840875	0	0
PLLP	PLLP	-4.99196	1	-5.67232	15.7972	0.317124
PLN	PLN	0	1	1.57655	0	0.0291552
PLOD1	PLOD1	0.171767	1	0.271086	15.9895	20.7736
PLOD2	PLOD2	1.19536	1	1.29505	9.03545	23.878
PLOD3	PLOD3	-0.0404931	1	-0.147377	16.2168	15.7621
PLP1	PLP1	0	1	2.31352	0	0.0316079
PLP2	PLP2	-0.0845519	1	-0.153973	109.53	105.976
PLRG1	PLRG1	0	1	0.0746207	18.6523	21.1466
PLS1	PLS1	1.04123	1	1.18867	4.12835	10.1385
PLS3	PLS3	1.26077	1	1.3034	47.3195	125.739
PLS3-AS1	PLS3-AS1	0	1	0.268431	0.575722	0.749098
PLSCR1	PLSCR1	0.823345	1	0.925662	17.1337	35.0483
PLSCR2	PLSCR2	0.744139	1	1.27013	0.72996	1.91633
PLSCR3	PLSCR3	1.57011	1	1.7627	4.27633	15.651
PLSCR4	PLSCR4	0	1	0.230202	1.76778	2.23358
PLSCR5	PLSCR5	0	1	-0.00840875	0	0
PLTP	PLTP	-1.30328	1	-1.46487	16.5535	6.44873
PLVAP	PLVAP	0	1	-0.00840875	0	0
PLXDC1	PLXDC1	1.76296	1	3.18424	0.022404	0.251779
PLXDC2	PLXDC2	0	1	0.0160816	4.3347	4.71888
PLXNA1	PLXNA1	-0.413069	1	-0.475473	17.6877	13.6946
PLXNA2	PLXNA2	-0.723749	1	-0.863249	3.27437	1.93678
PLXNA3	PLXNA3	0.975053	1	1.12739	2.39604	5.63962
PLXNA4	PLXNA4	0	1	-1.68648	0.0227209	0.00648483
PLXNB1	PLXNB1	-1.46901	1	-1.54686	22.764	8.38531
PLXNB2	PLXNB2	-0.45515	1	-0.513603	29.2963	22.091
PLXNB3	PLXNB3	0.394986	1	0.779438	0.424653	0.787548
PLXNC1	PLXNC1	1.04071	1	1.50838	0.196874	0.609094
PLXND1	PLXND1	2.61052	1	2.94315	0.351329	2.933
PM20D1	PM20D1	0	1	1.57655	0.010694	0.0572287
PM20D2	PM20D2	0.277015	1	0.370297	11.3009	15.7276
PMAIP1	PMAIP1	0.368396	1	0.536344	8.03085	12.5446
PMCH	PMCH	-0.0380102	1	-0.477084	4.19407	3.23465
PMCHL1	PMCHL1	0	1	-0.00840875	0	0
PMCHL2	PMCHL2	0	1	-0.00840875	0	0
PMEL	PMEL	1.83159	1	2.25124	0.742119	3.84662
PMEPA1	PMEPA1	-2.00277	1	-2.04383	143.07	37.35
PMF1	PMF1	0.0782512	1	0.189184	32.331	39.6861
PMF1-BGLAP	PMF1-BGLAP	0	1	0.132904	20.8262	24.5867
PMFBP1	PMFBP1	-1.61539	1	-2.5409	0.49316	0.085772
PML	PML	0	1	0.174557	2.03632	2.4746
PMM1	PMM1	-0.544177	1	-0.846137	6.09552	3.64177
PMM2	PMM2	0.786218	1	0.912131	10.773	21.8345
PMP2	PMP2	0	1	-0.00840875	0	0
PMP22	PMP22	-2.07205	1	-2.7778	1.64931	0.248794
PMPCA	PMPCA	-0.745549	1	-0.845741	33.3238	19.9566
PMPCB	PMPCB	0.113187	1	0.21009	13.254	16.5065
PMS1	PMS1	-1.0758	1	-1.21509	12.0789	5.59737
PMS2	PMS2	-0.193595	1	-0.285838	24.0364	21.224
PMS2CL	PMS2CL	0	1	-0.0135338	22.7136	24.2241
PMS2L2	PMS2L2	-0.0921915	1	-0.282929	24.8428	21.9752
PMS2P1	PMS2P1	0	1	-0.0497792	13.0412	13.5629
PMS2P3	PMS2P3	0.425683	1	0.620857	7.4654	12.3682
PMS2P4	PMS2P4	0.629503	1	0.92306	5.05676	10.3478
PMS2P5	PMS2P5	0	1	-0.0897436	8.62265	8.72248
PMS2P9	PMS2P9	0.119205	1	0.370457	3.12334	4.35006
PMVK	PMVK	0.0459334	1	0.244901	9.34517	11.9256
PNCK	PNCK	0.112301	1	1.99159	0.036119	0.193291
PNISR	PNISR	-0.295512	1	-0.376509	28.4111	23.5587
PNKD	PNKD	0.433068	1	0.610847	3.62174	5.95795
PNKP	PNKP	0	1	0.0586294	11.6793	13.0955
PNLDC1	PNLDC1	-6.83132	1	-8.44443	12.4843	0.0257455
PNLIP	PNLIP	0	1	-0.00840875	0	0
PNLIPRP1	PNLIPRP1	0	1	-0.00840875	0	0
PNLIPRP2	PNLIPRP2	0	1	-0.00840875	0	0
PNLIPRP3	PNLIPRP3	-7.63204	1	-10.366	13.2605	0
PNMA1	PNMA1	0	1	0.093534	13.7438	15.7876
PNMA2	PNMA2	-0.419607	1	-2.0673	0.115617	0.0257801
PNMA3	PNMA3	-1.12232	1	-4.09587	0.0995785	0
PNMA5	PNMA5	0	1	-0.00840875	0	0
PNMA6A	PNMA6A	-2.2709	1	-2.85276	1.20926	0.175495
PNMAL1	PNMAL1	-1.2949	1	-1.45409	10.2134	4.00885
PNMAL2	PNMAL2	0	1	-1.59337	0.00988774	0
PNMT	PNMT	0	1	-0.00840875	0.0445514	0.0476833
PNN	PNN	-0.581083	1	-0.663975	27.171	18.4589
PNO1	PNO1	0.131123	1	0.276993	11.3013	14.7444
PNOC	PNOC	0	1	2.31352	0	0.0745852
PNP	PNP	-0.977388	1	-1.13172	14.2326	6.98701
PNPLA1	PNPLA1	0	1	-0.593371	0.0179646	0.00961371
PNPLA2	PNPLA2	0.404098	1	0.592101	5.02104	8.15366
PNPLA3	PNPLA3	0.273137	1	0.56543	1.79769	2.86827
PNPLA4	PNPLA4	-1.21706	1	-1.46565	5.29506	2.05848
PNPLA5	PNPLA5	3.19697	1	5.99159	0	0.619732
PNPLA6	PNPLA6	0.451049	1	0.564034	6.80198	10.8283
PNPLA7	PNPLA7	0	1	0.291152	0.120534	0.159968
PNPLA8	PNPLA8	0.597836	1	0.695995	8.7878	15.3293
PNPO	PNPO	-0.212187	1	-0.339615	10.5035	8.9344
PNPT1	PNPT1	-0.420397	1	-0.521586	13.4361	10.0746
PNRC1	PNRC1	-0.435321	1	-0.517783	43.7348	32.8813
PNRC2	PNRC2	0	1	0.00329722	121.067	130.633
POC1A	POC1A	0.132163	1	0.308199	6.70382	8.93854
POC1B	POC1B	0	1	-0.0467369	5.15625	5.37386
POC1B-GALNT4	POC1B-GALNT4	0.0135667	1	0.204932	2.42159	3.0056
POC5	POC5	0	1	-0.0372224	7.36496	7.72661
PODN	PODN	0	1	-0.00840875	0	0
PODNL1	PODNL1	-0.488468	1	-1.43467	0.27198	0.103964
PODXL	PODXL	2.51021	1	2.76456	0.729529	5.36131
PODXL2	PODXL2	0.674088	1	0.827003	7.83097	14.9645
POF1B	POF1B	4.10773	1	4.99851	0.0709573	2.6391
POFUT1	POFUT1	-0.697234	1	-0.761503	27.7209	17.6022
POFUT2	POFUT2	0.183276	1	0.330977	4.44827	6.02504
POGK	POGK	-0.0320355	1	-0.0977674	32.5872	32.7828
POGLUT1	POGLUT1	-0.156057	1	-0.323517	5.69172	4.89522
POGZ	POGZ	0.492129	1	0.658365	2.31124	3.92929
POLA1	POLA1	0.605463	1	0.720253	5.82872	10.3408
POLA2	POLA2	1.98926	1	2.14033	5.52287	26.2469
POLB	POLB	-0.360811	1	-0.585509	9.58998	6.87397
POLD1	POLD1	-0.652786	1	-0.751146	20.793	13.2966
POLD2	POLD2	0.462319	1	0.527972	44.4271	68.9684
POLD3	POLD3	0.986051	1	1.08386	9.63549	21.9947
POLD4	POLD4	1.24936	1	1.43549	5.73012	16.7094
POLDIP2	POLDIP2	0.38865	1	0.468933	25.5309	38.0457
POLDIP3	POLDIP3	-0.652219	1	-0.749328	21.1655	13.552
POLE	POLE	1.29903	1	1.39288	5.07144	14.3424
POLE2	POLE2	0	1	0.134549	6.32534	7.47654
POLE3	POLE3	-1.33426	1	-1.39228	113.09	46.3752
POLE4	POLE4	0	1	-0.0872642	37.8014	38.3047
POLG	POLG	-0.51901	1	-0.602756	21.0409	14.9141
POLG2	POLG2	-0.497138	1	-0.796513	4.8916	3.02529
POLH	POLH	0.406348	1	0.500824	5.93059	9.03561
POLI	POLI	-0.0872731	1	-0.283103	2.48555	2.19834
POLK	POLK	-0.241619	1	-0.361105	9.25105	7.75276
POLL	POLL	0.107252	1	0.275456	5.85858	7.63583
POLM	POLM	0.46428	1	0.704152	2.51432	4.41545
POLN	POLN	0	1	-0.593371	0.354321	0.249947
POLQ	POLQ	0.752798	1	0.89473	2.24941	4.50489
POLR1A	POLR1A	0	1	-0.0917712	5.63487	5.69216
POLR1B	POLR1B	-0.550535	1	-0.651622	11.8952	8.15009
POLR1C	POLR1C	0	1	-0.12341	13.3703	13.2123
POLR1D	POLR1D	-0.758338	1	-0.856229	25.2156	14.9916
POLR1E	POLR1E	-0.0899456	1	-0.225873	15.6347	14.3905
POLR2A	POLR2A	1.10637	1	1.23007	3.57207	9.02583
POLR2B	POLR2B	0.224837	1	0.286966	32.9184	43.2389
POLR2C	POLR2C	0.260988	1	0.352094	31.1223	42.7699
POLR2D	POLR2D	0	1	0.00629302	18.6157	20.1285
POLR2E	POLR2E	0.493665	1	0.590921	15.9977	25.945
POLR2F	POLR2F	0	1	-0.156438	6.25271	6.03849
POLR2G	POLR2G	0.0653088	1	0.18797	38.9919	47.8227
POLR2H	POLR2H	0.0120755	1	0.127076	21.4193	25.1837
POLR2I	POLR2I	-0.442317	1	-0.591642	33.4647	23.8972
POLR2J	POLR2J	0.324892	1	0.374799	190.706	266.219
POLR2J2	POLR2J2	-0.424635	1	-0.480252	101.827	78.5796
POLR2J3	POLR2J3	-0.503482	1	-0.546519	206.686	152.34
POLR2J4	POLR2J4	0	1	-0.00793394	10.9648	11.7395
POLR2K	POLR2K	0.137362	1	0.230246	57.8455	73.0539
POLR2L	POLR2L	1.22804	1	1.36909	20.4668	56.9602
POLR2M	POLR2M	-0.495816	1	-0.544769	62.246	45.9344
POLR3A	POLR3A	0.238285	1	0.365317	4.3277	6.00267
POLR3B	POLR3B	0.86515	1	1.03822	2.893	6.40218
POLR3C	POLR3C	0.00401028	1	0.140332	14.5039	17.2108
POLR3D	POLR3D	-0.57751	1	-0.746768	12.5257	8.03076
POLR3E	POLR3E	0	1	0.0228704	9.12899	9.98504
POLR3F	POLR3F	-0.138772	1	-0.318749	7.77495	6.70881
POLR3G	POLR3G	-1.62482	1	-1.84216	7.44053	2.22859
POLR3GL	POLR3GL	0	1	-0.115822	4.44856	4.41813
POLR3H	POLR3H	-0.815475	1	-0.919629	15.0927	8.5869
POLR3K	POLR3K	-0.147405	1	-0.429323	9.26432	7.39878
POLRMT	POLRMT	-0.826552	1	-1.0236	5.27104	2.78792
POM121	POM121	0.110869	1	0.158249	24.0319	28.8714
POM121C	POM121C	0.306054	1	0.39032	11.0615	15.6093
POM121L10P	POM121L10P	-1.25673	1	-1.47108	2.18118	0.845343
POM121L12	POM121L12	0	1	-0.00840875	0	0
POM121L1P	POM121L1P	-0.454907	1	-0.802734	1.44335	0.888114
POM121L2	POM121L2	0	1	-0.00840875	0	0
POM121L4P	POM121L4P	0	1	-3.33034	0.0969564	0
POM121L8P	POM121L8P	-0.520516	1	-0.825755	0.983805	0.59614
POM121L9P	POM121L9P	-0.390466	1	-0.842823	0.656912	0.3922
POMC	POMC	0	1	-0.00840875	0	0
POMGNT1	POMGNT1	0	1	0.0551788	18.3439	20.5184
POMGNT2	POMGNT2	-0.609154	1	-0.820524	6.22897	3.79287
POMK	POMK	-0.217921	1	-0.368603	16.1962	13.5014
POMP	POMP	0.174732	1	0.279205	29.8962	39.061
POMT1	POMT1	0.21307	1	0.36103	6.25336	8.64844
POMT2	POMT2	0.228232	1	0.406629	2.94087	4.19852
POMZP3	POMZP3	0.192082	1	0.375575	8.81452	12.3159
PON1	PON1	1.00264	1	3.99159	0	0.213922
PON2	PON2	1.55173	1	1.67163	14.213	48.7787
PON3	PON3	5.63663	1	8.37961	0	7.007
POP1	POP1	0.216994	1	0.390065	3.20987	4.53006
POP4	POP4	0	1	-0.00149407	13.1034	14.092
POP5	POP5	0.538978	1	0.712437	17.2828	30.5073
POP7	POP7	0.442942	1	0.604022	17.7842	29.1146
POPDC2	POPDC2	0	1	0.839588	0.127801	0.258371
POPDC3	POPDC3	-1.39438	1	-2.05903	1.40485	0.353021
POR	POR	-0.025505	1	-0.18423	8.86529	8.39867
PORCN	PORCN	-1.20915	1	-1.41721	10.1543	4.08584
POSTN	POSTN	0	1	-1.17833	0.0552543	0.022177
POT1	POT1	0	1	0.0596695	7.74907	8.69484
POTEA	POTEA	0	1	-0.00840875	0	0
POTEB	POTEB	0	1	2.57655	0	0.0370273
POTEB2	POTEB2	0	1	2.57655	0	0.0370273
POTEC	POTEC	0	1	2.57655	0	0.0556978
POTED	POTED	0	1	2.57655	0	0.0684174
POTEE	POTEE	0	1	-0.13394	0.0746495	0.0726338
POTEF	POTEF	0	1	-1.28852	0.0861238	0.0345668
POTEG	POTEG	0	1	-0.00840875	0	0
POTEH	POTEH	0	1	-0.00840875	0	0
POTEH-AS1	POTEH-AS1	0	1	-0.00840875	0	0
POTEI	POTEI	0	1	-2.00841	0.0795522	0.0154808
POTEJ	POTEJ	0	1	-1.74537	0.0641149	0.0152493
POTEKP	POTEKP	0	1	-0.00840875	0	0
POTEM	POTEM	0	1	-1.59337	0.00700418	0
POU1F1	POU1F1	0	1	-0.00840875	0	0
POU2AF1	POU2AF1	0	1	-1.59337	0.0154041	0
POU2F1	POU2F1	0.6444	1	0.772318	1.76204	3.24123
POU2F2	POU2F2	0	1	1.16152	0.0227439	0.059118
POU2F3	POU2F3	0	1	-0.370979	0.12881	0.105426
POU3F1	POU3F1	0	1	-2.33034	0.031892	0
POU3F2	POU3F2	0	1	1.57655	0	0.0122271
POU3F3	POU3F3	0	1	-0.00840875	0	0
POU3F4	POU3F4	0	1	-0.00840875	0	0
POU4F1	POU4F1	-0.358988	1	-2.46784	0.0612086	0.00655114
POU4F2	POU4F2	0	1	-0.00840875	0	0
POU4F3	POU4F3	0	1	-2.59337	0.0987519	0
POU5F1	POU5F1	0	1	-0.00840875	0	0
POU5F1B	POU5F1B	1.9429	1	2.90586	0.176744	1.52911
POU5F1P3	POU5F1P3	1.81169	1	2.61837	0.344575	2.39718
POU5F1P4	POU5F1P4	1.09413	1	2.12404	0.25867	1.29198
POU5F2	POU5F2	0	1	-0.947008	0.396594	0.212237
POU6F1	POU6F1	-0.743409	1	-1.20229	0.731043	0.339369
POU6F2	POU6F2	0	1	-3.33034	0.0904064	0
POU6F2-AS1	POU6F2-AS1	0	1	-1.00841	0.0614341	0
PP12613	PP12613	0	1	1.57655	0	0.0224695
PP14571	PP14571	3.24898	1	3.83289	0.335649	5.31433
PP2D1	PP2D1	-0.240346	1	-0.678703	1.40241	0.939401
PP7080	PP7080	-0.323477	1	-0.471093	16.3401	12.6865
PPA1	PPA1	-0.280732	1	-0.354837	83.3031	70.1221
PPA2	PPA2	-0.493433	1	-0.592116	40.0757	28.6152
PPAN	PPAN	-0.450944	1	-0.61683	13.807	9.68787
PPAN-P2RY11	PPAN-P2RY11	-0.346182	1	-0.470677	12.2616	9.52359
PPAP2A	PPAP2A	-0.720685	1	-0.906672	11.7301	6.72965
PPAP2B	PPAP2B	0	1	-0.0321048	5.62452	5.92172
PPAP2C	PPAP2C	0.217136	1	0.332527	22.964	31.1347
PPAPDC1A	PPAPDC1A	-2.24455	1	-5.09587	0.506498	0
PPAPDC1B	PPAPDC1B	-0.243851	1	-0.402929	9.09786	7.40538
PPAPDC2	PPAPDC2	1.0047	1	1.27575	1.62999	4.26079
PPAPDC3	PPAPDC3	0	1	-0.00840875	0	0
PPARA	PPARA	-0.201615	1	-0.356332	2.46947	2.07616
PPARD	PPARD	3.59589	1	3.76134	2.20364	32.2409
PPARG	PPARG	0	1	0.156929	4.32237	5.18932
PPARGC1A	PPARGC1A	-4.21076	1	-6.97419	0.458179	0
PPARGC1B	PPARGC1B	-4.3016	1	-4.82717	2.18852	0.0807713
PPAT	PPAT	-0.283155	1	-0.384508	15.8218	13.0465
PPBP	PPBP	0	1	-0.00840875	0	0
PPBPP2	PPBPP2	0	1	-0.00840875	0	0
PPCDC	PPCDC	-0.202827	1	-0.467363	3.96622	3.08525
PPCS	PPCS	0.0751319	1	0.18275	13.6529	16.6841
PPDPF	PPDPF	-1.19091	1	-1.37659	34.2513	14.1813
PPEF1	PPEF1	0	1	-1.00841	0.00812846	0
PPEF1-AS1	PPEF1-AS1	0	1	-0.00840875	0	0
PPEF2	PPEF2	0	1	-1.59337	0.01368	0
PPFIA1	PPFIA1	1.16832	1	1.24919	9.96139	25.4979
PPFIA2	PPFIA2	0	1	-1.00841	0.00355435	0
PPFIA3	PPFIA3	-1.37488	1	-1.87782	0.93045	0.268724
PPFIA4	PPFIA4	0.480499	1	1.27538	0.101802	0.272395
PPFIBP1	PPFIBP1	0.225868	1	0.326536	7.51049	10.1402
PPFIBP2	PPFIBP2	-0.397766	1	-0.896516	0.710574	0.408087
PPHLN1	PPHLN1	0	1	0.0535253	9.7453	10.8881
PPIA	PPIA	1.42645	1	1.44156	689.322	2015.65
PPIAL4B	PPIAL4B	1.57647	1	1.64333	97.6919	328.606
PPIAL4C	PPIAL4C	1.59065	1	1.6379	98.2272	329.131
PPIAL4D	PPIAL4D	0	1	1.57655	0	0.0636587
PPIAL4E	PPIAL4E	0	1	1.57655	0	0.0636587
PPIAL4F	PPIAL4F	0	1	1.57655	0	0.0636587
PPIAL4G	PPIAL4G	0	1	0.991591	0	0.0338564
PPIAP30	PPIAP30	0	1	-1.00841	0.261046	0.119741
PPIB	PPIB	-0.684463	1	-0.732938	287.633	186.302
PPIC	PPIC	0.249274	1	0.370931	25.2904	35.2149
PPID	PPID	0	1	-0.0517651	15.4657	16.0625
PPIE	PPIE	-0.0317972	1	-0.134827	10.9209	10.7075
PPIEL	PPIEL	0.999612	1	1.49855	0.495759	1.5255
PPIF	PPIF	0.916957	1	1.01165	19.6946	42.7602
PPIG	PPIG	0	1	-0.0826165	25.286	25.7063
PPIH	PPIH	0	1	-0.0314254	40.5327	42.6949
PPIL1	PPIL1	0	1	0.102316	21.0589	24.3384
PPIL2	PPIL2	0	1	-0.14284	6.13502	5.98154
PPIL3	PPIL3	-0.473173	1	-0.64355	17.9675	12.3752
PPIL4	PPIL4	-0.116466	1	-0.244996	13.6348	12.3846
PPIL6	PPIL6	-0.653645	1	-1.15007	0.744707	0.358099
PPIP5K1	PPIP5K1	-1.0833	1	-1.12863	68.1757	33.5648
PPIP5K2	PPIP5K2	-0.350677	1	-0.465689	7.51121	5.85435
PPL	PPL	0.22021	1	0.260095	48.4413	62.4531
PPM1A	PPM1A	-0.042234	1	-0.124723	7.04807	6.95905
PPM1B	PPM1B	0.600387	1	0.707839	6.68348	11.7552
PPM1D	PPM1D	1.25825	1	1.43533	2.33596	6.81009
PPM1E	PPM1E	-2.26184	1	-2.66821	1.61934	0.271048
PPM1F	PPM1F	0	1	-0.106374	6.78512	6.78502
PPM1G	PPM1G	0.83507	1	0.903707	36.8834	74.296
PPM1H	PPM1H	3.55228	1	3.90975	0.316286	5.17453
PPM1J	PPM1J	0	1	-0.315982	1.6889	1.45776
PPM1K	PPM1K	0.986617	1	1.15264	2.0511	4.91379
PPM1L	PPM1L	-1.80307	1	-2.67137	0.718071	0.114465
PPM1M	PPM1M	-0.0311482	1	-0.281732	3.91741	3.46732
PPM1N	PPM1N	1.12035	1	1.62999	0.708248	2.39073
PPME1	PPME1	3.28822	1	3.3846	10.9649	123.37
PPOX	PPOX	0	1	-0.13394	3.78959	3.71681
PPP1CA	PPP1CA	1.4914	1	1.55253	62.0668	196.031
PPP1CB	PPP1CB	0.026201	1	0.0676269	59.7216	67.3793
PPP1CC	PPP1CC	0.240189	1	0.302054	49.321	65.4652
